"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SELENOK",0,0.706649868355878,0.528,0.097,0,"11","SELENOK"
"NDUFA13",0,0.701712218794822,0.752,0.504,0,"11","NDUFA13"
"ARL2",0,0.697727992345009,0.501,0.171,0,"11","ARL2"
"STAT3",0,0.694008695934694,0.637,0.393,0,"11","STAT3"
"ARF4",0,0.692436351382628,0.613,0.264,0,"11","ARF4"
"ANKRD10",0,0.691281973893653,0.502,0.199,0,"11","ANKRD10"
"AFF4",0,0.681093596183133,0.516,0.257,0,"11","AFF4"
"NDRG1",0,0.676637687011255,0.506,0.168,0,"11","NDRG1"
"SAR1A",0,0.676158304424967,0.545,0.245,0,"11","SAR1A"
"EEA1",0,0.668871049955196,0.507,0.201,0,"11","EEA1"
"OSTC",0,0.658152063319261,0.615,0.34,0,"11","OSTC"
"TXN1",0,0.650696352242734,0.79,0.476,0,"11","TXN"
"NFE2L2",0,0.64978904547103,0.606,0.312,0,"11","NFE2L2"
"TMEM14C1",0,0.644569864198064,0.575,0.247,0,"11","TMEM14C"
"HSPE1",0,0.638738247652805,0.653,0.407,0,"11","HSPE1"
"GPX4",0,0.637123375576929,0.804,0.62,0,"11","GPX4"
"TNFRSF1A",0,0.635900580577243,0.501,0.172,0,"11","TNFRSF1A"
"MEF2A",0,0.633178436332602,0.507,0.249,0,"11","MEF2A"
"TNFAIP21",0,0.631462792052527,0.528,0.257,0,"11","TNFAIP2"
"TACC1",0,0.630127297150324,0.579,0.289,0,"11","TACC1"
"PDIA6",0,0.609630673161707,0.601,0.351,0,"11","PDIA6"
"PPP3CA",0,0.607473950563851,0.539,0.289,0,"11","PPP3CA"
"RAB2A",0,0.605208234053429,0.653,0.391,0,"11","RAB2A"
"YWHAQ",0,0.60024922205189,0.655,0.397,0,"11","YWHAQ"
"IFI27L2",0,0.594424393924696,0.58,0.314,0,"11","IFI27L2"
"DAD1",0,0.589426356923325,0.684,0.457,0,"11","DAD1"
"NUCB1",0,0.582610334221147,0.521,0.256,0,"11","NUCB1"
"RNH11",0,0.578355570518909,0.641,0.386,0,"11","RNH1"
"YWHAE",0,0.568735819875722,0.688,0.426,0,"11","YWHAE"
"PDCD5",0,0.560213365541946,0.524,0.279,0,"11","PDCD5"
"FCGRT2",0,0.542432658596618,0.658,0.336,0,"11","FCGRT"
"AP3S1",0,0.539943550166172,0.5,0.228,0,"11","AP3S1"
"CRTAP1",0,0.537701878588919,0.532,0.247,0,"11","CRTAP"
"NDUFS4",0,0.529066215469022,0.509,0.222,0,"11","NDUFS4"
"NPC21",0,0.526475027311132,0.723,0.444,0,"11","NPC2"
"VCAN1",0,0.51325448649013,0.808,0.326,0,"11","VCAN"
"ESD",0,0.511546078444888,0.536,0.266,0,"11","ESD"
"REEP5",0,0.505530564387194,0.618,0.355,0,"11","REEP5"
"LAMP1",1.47612724857177e-299,0.534900848415066,0.593,0.348,4.16105510099896e-295,"11","LAMP1"
"SLC2A31",1.92384069547543e-288,1.09243403835109,0.566,0.348,5.42311453647569e-284,"11","SLC2A3"
"MYDGF",1.88255456756317e-284,0.509511222319198,0.511,0.285,5.30673307050382e-280,"11","MYDGF"
"CD441",2.23735533572051e-284,0.747854138210181,0.79,0.64,6.30688095586255e-280,"11","CD44"
"COX6C",7.29085710306298e-276,0.717662914041489,0.84,0.723,2.05521970878242e-271,"11","COX6C"
"MT-ND6",7.67697856086092e-271,0.694420210339406,0.53,0.326,2.16406348652109e-266,"11","MT-ND6"
"VMP11",2.09280796343143e-263,0.681906593259125,0.634,0.415,5.89941636811685e-259,"11","VMP1"
"RPS27L",9.4349514575398e-253,0.536821154643276,0.703,0.479,2.65961846636589e-248,"11","RPS27L"
"TTC3",1.10122023479387e-236,0.510007267048995,0.639,0.411,3.10422971986044e-232,"11","TTC3"
"LY6E",2.34619955205641e-236,0.543243780465032,0.683,0.464,6.61370191729182e-232,"11","LY6E"
"EIF4A1",4.70863449657154e-232,0.684434970103434,0.648,0.442,1.32731697823855e-227,"11","EIF4A1"
"POLR2L",1.24571361008646e-229,0.613233536506733,0.75,0.593,3.51154209547273e-225,"11","POLR2L"
"JMJD1C",1.75562768991063e-208,0.659422917461954,0.617,0.44,4.94893889508908e-204,"11","JMJD1C"
"ZFP361",9.90060372464628e-157,0.928477230110639,0.722,0.614,2.79088118394054e-152,"11","ZFP36"
"NFKBIA1",2.42830835615989e-83,0.666554048998672,0.773,0.704,6.84515842517911e-79,"11","NFKBIA"
"ACTA2",0,4.93773967978651,0.727,0.029,0,"12","ACTA2"
"C11orf961",0,4.69801963491803,0.75,0.026,0,"12","C11orf96"
"TAGLN",0,4.33270078875661,0.66,0.042,0,"12","TAGLN"
"CALD11",0,4.25809373913079,0.93,0.056,0,"12","CALD1"
"MYL91",0,4.1873503372912,0.74,0.028,0,"12","MYL9"
"TPM2",0,4.18262390583735,0.717,0.033,0,"12","TPM2"
"IGFBP71",0,4.04484238068255,0.942,0.131,0,"12","IGFBP7"
"ADIRF1",0,3.89506369002934,0.831,0.084,0,"12","ADIRF"
"CCL2",0,3.74874047790438,0.517,0.034,0,"12","CCL2"
"RGS16",0,3.56025487603166,0.587,0.036,0,"12","RGS16"
"TPM11",0,3.35883956722828,0.755,0.093,0,"12","TPM1"
"HSPA1A1",0,3.27353423828304,0.831,0.223,0,"12","HSPA1A"
"SPARC1",0,3.23239247569252,0.836,0.05,0,"12","SPARC"
"SPARCL1",0,3.12891207590926,0.699,0.029,0,"12","SPARCL1"
"LARP1B1",0,3.12657581995424,0.586,0.109,0,"12","LARP1B"
"MT2A1",0,3.06732299644025,0.893,0.422,0,"12","MT2A"
"MYH11",0,3.02287268291332,0.517,0.025,0,"12","MYH11"
"MT1M1",0,2.99960402533253,0.633,0.022,0,"12","MT1M"
"MGP1",0,2.99917826794561,0.679,0.033,0,"12","MGP"
"CAV11",0,2.96667674360581,0.862,0.052,0,"12","CAV1"
"SYPL11",0,2.90418644500425,0.705,0.238,0,"12","SYPL1"
"COL4A1",0,2.87988707523443,0.636,0.025,0,"12","COL4A1"
"APOE1",0,2.86657917071822,0.592,0.056,0,"12","APOE"
"HSPA1B1",0,2.81812898971358,0.685,0.109,0,"12","HSPA1B"
"COL4A21",0,2.81255663493937,0.697,0.025,0,"12","COL4A2"
"CPE",0,2.7856232846595,0.642,0.012,0,"12","CPE"
"SEPTIN71",0,2.78371600243437,0.709,0.062,0,"12","SEPTIN7"
"CRISPLD21",0,2.76425114789623,0.555,0.082,0,"12","CRISPLD2"
"CRYAB",0,2.68415893401242,0.69,0.036,0,"12","CRYAB"
"COL6A21",0,2.68302554520442,0.751,0.065,0,"12","COL6A2"
"LHFPL61",0,2.66729910309092,0.669,0.029,0,"12","LHFPL6"
"ATP1B3",0,2.59618196904753,0.666,0.323,0,"12","ATP1B3"
"DSTN1",0,2.57096895258166,0.874,0.434,0,"12","DSTN"
"PRKG1",0,2.55621758843868,0.513,0.014,0,"12","PRKG1"
"PRRX11",0,2.5262541716845,0.65,0.018,0,"12","PRRX1"
"NDUFA4L2",0,2.51597367613262,0.539,0.033,0,"12","NDUFA4L2"
"MAP1B1",0,2.50354349662133,0.714,0.026,0,"12","MAP1B"
"MT1E1",0,2.49831899260386,0.698,0.088,0,"12","MT1E"
"COL1A11",0,2.47917245848015,0.609,0.03,0,"12","COL1A1"
"COL1A21",0,2.42438809014168,0.641,0.029,0,"12","COL1A2"
"COL3A11",0,2.4098607963978,0.567,0.026,0,"12","COL3A1"
"EBF11",0,2.40871509523496,0.593,0.045,0,"12","EBF1"
"AC004086.1",0,2.40660919900095,0.514,0.036,0,"12","AC004086.1"
"IFITM31",0,2.38848118526805,0.918,0.285,0,"12","IFITM3"
"EPS8",0,2.38491827928483,0.705,0.045,0,"12","EPS8"
"SYNPO2",0,2.37371949364577,0.59,0.013,0,"12","SYNPO2"
"LPP1",0,2.36698926944538,0.752,0.242,0,"12","LPP"
"PLPP31",0,2.36029575533298,0.553,0.029,0,"12","PLPP3"
"SELENOM1",0,2.35771100694271,0.751,0.052,0,"12","SELENOM"
"SOD31",0,2.35524569496386,0.597,0.017,0,"12","SOD3"
"NR2F2",0,2.3535740357596,0.669,0.017,0,"12","NR2F2"
"DLC11",0,2.32408058103209,0.623,0.025,0,"12","DLC1"
"COL6A11",0,2.31362752705709,0.695,0.038,0,"12","COL6A1"
"NOTCH3",0,2.29240528682025,0.639,0.023,0,"12","NOTCH3"
"TIMP3",0,2.29050706291732,0.636,0.025,0,"12","TIMP3"
"HSPB11",0,2.28155534422955,0.884,0.3,0,"12","HSPB1"
"ADAMTS1",0,2.27271330280724,0.546,0.029,0,"12","ADAMTS1"
"H3-3B",0,2.25981787110099,0.516,0.036,0,"12","H3-3B"
"LMNA1",0,2.2433861500927,0.881,0.181,0,"12","LMNA"
"SOX5",0,2.23890576365081,0.545,0.016,0,"12","SOX5"
"SLIT31",0,2.21919079488311,0.555,0.018,0,"12","SLIT3"
"COL18A1",0,2.21212185960599,0.698,0.051,0,"12","COL18A1"
"MFGE81",0,2.1547985445191,0.728,0.058,0,"12","MFGE8"
"PDGFRB1",0,2.139228832792,0.589,0.02,0,"12","PDGFRB"
"EPAS1",0,2.11526471149754,0.681,0.044,0,"12","EPAS1"
"MYLK",0,2.10117782255817,0.585,0.017,0,"12","MYLK"
"JAG1",0,2.09542642276608,0.611,0.041,0,"12","JAG1"
"CAVIN11",0,2.07503063457699,0.739,0.047,0,"12","CAVIN1"
"ENAH",0,2.06147247859119,0.636,0.041,0,"12","ENAH"
"RBPMS",0,2.05128914429084,0.623,0.023,0,"12","RBPMS"
"PTPRG1",0,2.04721337560197,0.539,0.024,0,"12","PTPRG"
"AOPEP",0,2.0373292573469,0.579,0.039,0,"12","AOPEP"
"A2M",0,2.03091201967763,0.647,0.041,0,"12","A2M"
"GADD45B1",0,2.01978356839823,0.757,0.508,0,"12","GADD45B"
"RACK11",0,2.00560619742991,0.935,0.157,0,"12","RACK1"
"BGN1",0,2.00370984080923,0.561,0.018,0,"12","BGN"
"CAVIN31",0,1.9744491443868,0.679,0.035,0,"12","CAVIN3"
"PPP1R14A",0,1.95309721879893,0.516,0.026,0,"12","PPP1R14A"
"NR4A11",0,1.95097972140272,0.576,0.147,0,"12","NR4A1"
"CD591",0,1.9489788365174,0.783,0.144,0,"12","CD59"
"CD631",0,1.94202497812412,0.922,0.523,0,"12","CD63"
"PTMS1",0,1.94107113430561,0.833,0.176,0,"12","PTMS"
"GPM6B",0,1.93622964430407,0.545,0.03,0,"12","GPM6B"
"AXL1",0,1.93481822951536,0.51,0.017,0,"12","AXL"
"TINAGL1",0,1.93255757717352,0.583,0.012,0,"12","TINAGL1"
"PMP221",0,1.92905423030417,0.679,0.043,0,"12","PMP22"
"VIM3",0,1.92768679531814,0.988,0.831,0,"12","VIM"
"MTRNR2L121",0,1.92419196436727,0.684,0.319,0,"12","MTRNR2L12"
"ID31",0,1.92055991043873,0.63,0.095,0,"12","ID3"
"PLAC91",0,1.91817477381021,0.601,0.026,0,"12","PLAC9"
"CEBPD3",0,1.91524415557845,0.709,0.367,0,"12","CEBPD"
"CRIP11",0,1.90666629063063,0.738,0.367,0,"12","CRIP1"
"ESYT2",0,1.89267468451821,0.545,0.189,0,"12","ESYT2"
"CSRP1",0,1.88263990968268,0.622,0.126,0,"12","CSRP1"
"PTK2",0,1.87359423511337,0.654,0.063,0,"12","PTK2"
"ATF3",0,1.86971150888274,0.603,0.17,0,"12","ATF3"
"SELENOW1",0,1.86790406814707,0.788,0.103,0,"12","SELENOW"
"PDGFA",0,1.81628515236801,0.553,0.013,0,"12","PDGFA"
"ATP5MC21",0,1.79673555265233,0.823,0.121,0,"12","ATP5MC2"
"FRMD4A",0,1.79624670435012,0.52,0.028,0,"12","FRMD4A"
"CNN31",0,1.78710670199383,0.668,0.053,0,"12","CNN3"
"HES11",0,1.77782056376527,0.623,0.095,0,"12","HES1"
"MT1X1",0,1.77419696179549,0.589,0.194,0,"12","MT1X"
"INPP4B",0,1.76551925127641,0.625,0.123,0,"12","INPP4B"
"IGFBP41",0,1.73494023058375,0.571,0.044,0,"12","IGFBP4"
"MYO1B",0,1.72612565518555,0.544,0.032,0,"12","MYO1B"
"HES4",0,1.72191066427591,0.65,0.076,0,"12","HES4"
"TJP1",0,1.71780788454163,0.652,0.059,0,"12","TJP1"
"ELOB1",0,1.71630887623623,0.816,0.132,0,"12","ELOB"
"LGALS13",0,1.71548615832826,0.963,0.599,0,"12","LGALS1"
"ADCY3",0,1.71141010217581,0.503,0.03,0,"12","ADCY3"
"ZFHX3",0,1.7024153134494,0.581,0.147,0,"12","ZFHX3"
"AEBP11",0,1.67385953460691,0.65,0.028,0,"12","AEBP1"
"SH3PXD2A1",0,1.67370780583842,0.524,0.058,0,"12","SH3PXD2A"
"CD811",0,1.66359241813372,0.826,0.418,0,"12","CD81"
"NFIB1",0,1.65754723984284,0.592,0.043,0,"12","NFIB"
"CD91",0,1.65422794479111,0.734,0.113,0,"12","CD9"
"DST1",0,1.6525803896506,0.682,0.094,0,"12","DST"
"SOCS31",0,1.64013688208155,0.56,0.225,0,"12","SOCS3"
"TPM41",0,1.61596403914454,0.79,0.374,0,"12","TPM4"
"CDKN1A1",0,1.5967520758189,0.614,0.228,0,"12","CDKN1A"
"ASAP1",0,1.5950600619341,0.559,0.226,0,"12","ASAP1"
"SERPING11",0,1.58957026402261,0.574,0.045,0,"12","SERPING1"
"CRIM1",0,1.57875432226486,0.521,0.046,0,"12","CRIM1"
"TNS1",0,1.56405893824297,0.571,0.02,0,"12","TNS1"
"MGST31",0,1.5626013041389,0.811,0.362,0,"12","MGST3"
"CSRP2",0,1.55975182637072,0.526,0.036,0,"12","CSRP2"
"GPNMB1",0,1.55926335210527,0.519,0.058,0,"12","GPNMB"
"ATP5ME1",0,1.54230559355656,0.751,0.11,0,"12","ATP5ME"
"ITGA7",0,1.50877677041426,0.521,0.004,0,"12","ITGA7"
"GSN1",0,1.49253045968467,0.776,0.166,0,"12","GSN"
"ATP5MD1",0,1.48099345665398,0.747,0.121,0,"12","ATP5MD"
"MYC",0,1.48048608076468,0.52,0.131,0,"12","MYC"
"ATP5PF1",0,1.47215675569041,0.747,0.107,0,"12","ATP5PF"
"ROCK2",0,1.45288201370004,0.629,0.14,0,"12","ROCK2"
"ATP5F1D1",0,1.44871776432243,0.739,0.107,0,"12","ATP5F1D"
"LAMC11",0,1.44739573148833,0.55,0.033,0,"12","LAMC1"
"TGFB1I1",0,1.44500853895937,0.578,0.019,0,"12","TGFB1I1"
"PDLIM1",0,1.44009639926927,0.579,0.1,0,"12","PDLIM1"
"COX7A11",0,1.43975352926577,0.572,0.023,0,"12","COX7A1"
"ATP5MG1",0,1.43463894664375,0.807,0.141,0,"12","ATP5MG"
"EIF4A3",0,1.42453152482885,0.538,0.204,0,"12","EIF4A3"
"YBX32",0,1.42266901469935,0.798,0.37,0,"12","YBX3"
"CLIC41",0,1.41792916105684,0.624,0.091,0,"12","CLIC4"
"C1QTNF1",0,1.41457539247739,0.528,0.01,0,"12","C1QTNF1"
"CD151",0,1.41234733400848,0.636,0.132,0,"12","CD151"
"TANC1",0,1.40242553583078,0.505,0.034,0,"12","TANC1"
"RPL171",0,1.40163761774205,0.919,0.614,0,"12","RPL17"
"RAB131",0,1.39580235262326,0.651,0.097,0,"12","RAB13"
"HIP1",0,1.39206174430381,0.522,0.081,0,"12","HIP1"
"PALLD",0,1.38985642809007,0.5,0.073,0,"12","PALLD"
"LBH",0,1.38816190025435,0.614,0.283,0,"12","LBH"
"ZFP36L12",0,1.37066509826112,0.802,0.534,0,"12","ZFP36L1"
"EFHD1",0,1.36691137030689,0.506,0.005,0,"12","EFHD1"
"SERPINH11",0,1.36218463555322,0.526,0.039,0,"12","SERPINH1"
"RBFOX21",0,1.36200527318798,0.549,0.037,0,"12","RBFOX2"
"SORBS3",0,1.3461448624038,0.6,0.072,0,"12","SORBS3"
"NOP531",0,1.34563055980584,0.754,0.12,0,"12","NOP53"
"ATP5F1B1",0,1.34516919770849,0.689,0.096,0,"12","ATP5F1B"
"ZBTB201",0,1.34137887817115,0.656,0.162,0,"12","ZBTB20"
"KLF91",0,1.33845486999134,0.634,0.189,0,"12","KLF9"
"LAPTM4A1",0,1.33844730477674,0.789,0.365,0,"12","LAPTM4A"
"SELENOK1",0,1.33569955473973,0.652,0.097,0,"12","SELENOK"
"ARHGAP10",0,1.33278429935657,0.524,0.077,0,"12","ARHGAP10"
"CYB5R31",0,1.33005482573017,0.662,0.182,0,"12","CYB5R3"
"PLS3",0,1.32870482861362,0.595,0.057,0,"12","PLS3"
"PPP1R12B",0,1.32529935175558,0.546,0.073,0,"12","PPP1R12B"
"ATP5MC31",0,1.32334805833439,0.688,0.097,0,"12","ATP5MC3"
"SERPINF11",0,1.31792765040225,0.506,0.054,0,"12","SERPINF1"
"DNAJB11",0,1.30866050200102,0.667,0.405,0,"12","DNAJB1"
"CTNNA11",0,1.30524701293002,0.667,0.2,0,"12","CTNNA1"
"STOM1",0,1.30307251163077,0.654,0.185,0,"12","STOM"
"KANK2",0,1.30144825241116,0.54,0.015,0,"12","KANK2"
"MAP3K20",0,1.29766966866127,0.563,0.045,0,"12","MAP3K20"
"TIMP22",0,1.28264837207168,0.681,0.219,0,"12","TIMP2"
"TCF41",0,1.28139596632311,0.597,0.14,0,"12","TCF4"
"PAWR",0,1.27936697435879,0.525,0.055,0,"12","PAWR"
"RHOB1",0,1.27875221561141,0.606,0.265,0,"12","RHOB"
"CAV2",0,1.26486958076365,0.576,0.032,0,"12","CAV2"
"ATP5F1E1",0,1.26417337361984,0.774,0.153,0,"12","ATP5F1E"
"ACTN1",0,1.26286606265349,0.579,0.186,0,"12","ACTN1"
"MPRIP",0,1.2597040501823,0.625,0.18,0,"12","MPRIP"
"ARID5B1",0,1.25073212694358,0.697,0.263,0,"12","ARID5B"
"NFIA1",0,1.25044728009278,0.566,0.088,0,"12","NFIA"
"SSBP2",0,1.24747298765359,0.522,0.127,0,"12","SSBP2"
"FERMT2",0,1.24324579903881,0.526,0.02,0,"12","FERMT2"
"ARHGEF7",0,1.23651679232326,0.543,0.103,0,"12","ARHGEF7"
"UBA2",0,1.23647724144619,0.678,0.241,0,"12","UBA2"
"MIF1",0,1.23411453700621,0.75,0.353,0,"12","MIF"
"ATP5PO1",0,1.23050712142987,0.679,0.092,0,"12","ATP5PO"
"ATP5F1A1",0,1.22907846558141,0.661,0.084,0,"12","ATP5F1A"
"NUPR11",0,1.22868706151082,0.661,0.077,0,"12","NUPR1"
"SEPTIN21",0,1.22624981091645,0.524,0.046,0,"12","SEPTIN2"
"CRIP2",0,1.21367114181904,0.584,0.081,0,"12","CRIP2"
"TCEAL91",0,1.21118935620898,0.556,0.047,0,"12","TCEAL9"
"ARIH1",0,1.20963561287526,0.552,0.23,0,"12","ARIH1"
"PPP1R12A",0,1.2088550069056,0.721,0.394,0,"12","PPP1R12A"
"SEM11",0,1.20863318606361,0.715,0.115,0,"12","SEM1"
"FNDC3B1",0,1.20770678685851,0.532,0.172,0,"12","FNDC3B"
"ANXA22",0,1.20666957053143,0.845,0.517,0,"12","ANXA2"
"ATP5MPL1",0,1.19889920055078,0.674,0.116,0,"12","ATP5MPL"
"LGALS32",0,1.19827753268431,0.826,0.391,0,"12","LGALS3"
"CREM",0,1.19742132590735,0.528,0.147,0,"12","CREM"
"CYSTM1",0,1.19616817880546,0.631,0.108,0,"12","CYSTM1"
"TIMP12",0,1.1858784295254,0.691,0.405,0,"12","TIMP1"
"FOXO3",0,1.18575779755563,0.548,0.184,0,"12","FOXO3"
"NBEAL1",0,1.17181031531352,0.56,0.18,0,"12","NBEAL1"
"MICOS101",0,1.16560961902811,0.52,0.053,0,"12","MICOS10"
"EMP11",0,1.15966269621923,0.507,0.087,0,"12","EMP1"
"VCL",0,1.15951166917028,0.623,0.225,0,"12","VCL"
"TCEAL41",0,1.15676598599023,0.598,0.148,0,"12","TCEAL4"
"ATP5F1C1",0,1.1539186744216,0.623,0.078,0,"12","ATP5F1C"
"YAP1",0,1.13237841888728,0.507,0.043,0,"12","YAP1"
"ATP5MF1",0,1.1273232521656,0.621,0.108,0,"12","ATP5MF"
"ATP5PD1",0,1.12652920152135,0.624,0.089,0,"12","ATP5PD"
"ATP5IF11",0,1.11401717414306,0.634,0.1,0,"12","ATP5IF1"
"TACC11",0,1.11186145639232,0.679,0.288,0,"12","TACC1"
"ZFAND3",0,1.0946305527727,0.54,0.177,0,"12","ZFAND3"
"HCFC1R1",0,1.0928821553675,0.558,0.136,0,"12","HCFC1R1"
"TRIR1",0,1.08819420589672,0.678,0.118,0,"12","TRIR"
"CTTN1",0,1.08502884008096,0.54,0.059,0,"12","CTTN"
"LIMA11",0,1.08311553596241,0.545,0.101,0,"12","LIMA1"
"HSP90AA11",0,1.0800162023804,0.92,0.851,0,"12","HSP90AA1"
"PEBP11",0,1.07976425367399,0.778,0.428,0,"12","PEBP1"
"ARID1B1",0,1.07793732577521,0.629,0.21,0,"12","ARID1B"
"ACTN4",0,1.07626579664264,0.704,0.344,0,"12","ACTN4"
"MAP41",0,1.07249548624594,0.657,0.228,0,"12","MAP4"
"MGLL",0,1.06757381732211,0.506,0.069,0,"12","MGLL"
"COPS91",0,1.05931638660649,0.611,0.099,0,"12","COPS9"
"LDHA1",0,1.05837160053912,0.819,0.54,0,"12","LDHA"
"MEF2C1",0,1.05324943527471,0.67,0.26,0,"12","MEF2C"
"REV3L1",0,1.05218877208776,0.504,0.154,0,"12","REV3L"
"SPATS2L1",0,1.04325680695319,0.528,0.084,0,"12","SPATS2L"
"RTRAF1",0,1.04272170981229,0.602,0.085,0,"12","RTRAF"
"SPTBN11",0,1.03799755178069,0.597,0.194,0,"12","SPTBN1"
"RNASEK1",0,1.03177786190009,0.615,0.173,0,"12","RNASEK"
"PHLDA2",0,1.02506883339831,0.534,0.1,0,"12","PHLDA2"
"ATXN1",0,1.02439602266722,0.541,0.187,0,"12","ATXN1"
"RRAS",0,1.01751005544503,0.543,0.141,0,"12","RRAS"
"SELENOS1",0,1.01549780135592,0.522,0.07,0,"12","SELENOS"
"MYO1C",0,1.01539985685755,0.523,0.062,0,"12","MYO1C"
"ANXA53",0,1.00592785504452,0.802,0.455,0,"12","ANXA5"
"CALU1",0,0.998032340462865,0.553,0.135,0,"12","CALU"
"GNG12",0,0.997215985998333,0.515,0.049,0,"12","GNG12"
"PKIG",0,0.98765612939967,0.52,0.055,0,"12","PKIG"
"MYL6",0,0.974557500156003,0.948,0.893,0,"12","MYL6"
"AKT3",0,0.972487230644092,0.559,0.118,0,"12","AKT3"
"PDLIM5",0,0.960233706570677,0.515,0.172,0,"12","PDLIM5"
"OSBPL1A",0,0.95189927673219,0.501,0.067,0,"12","OSBPL1A"
"ATP5MC11",0,0.951328330833343,0.527,0.07,0,"12","ATP5MC1"
"RPS27L1",0,0.944400814918878,0.73,0.48,0,"12","RPS27L"
"HSPD11",0,0.937437886769245,0.67,0.366,0,"12","HSPD1"
"ARHGEF12",0,0.933182160639315,0.504,0.077,0,"12","ARHGEF12"
"MT-ND61",0,0.930198314866596,0.612,0.325,0,"12","MT-ND6"
"PRDX11",0,0.928082080395204,0.79,0.451,0,"12","PRDX1"
"ATP2A2",0,0.922495605459443,0.525,0.173,0,"12","ATP2A2"
"NCKAP1",0,0.917079236088141,0.509,0.055,0,"12","NCKAP1"
"STAG11",0,0.915228521910652,0.534,0.186,0,"12","STAG1"
"ASXL1",0,0.912143660520789,0.524,0.2,0,"12","ASXL1"
"CAMTA1",0,0.906965235022883,0.662,0.255,0,"12","CAMTA1"
"ATP2B4",0,0.897605917014754,0.571,0.206,0,"12","ATP2B4"
"DYNLL11",0,0.887477912766459,0.837,0.509,0,"12","DYNLL1"
"PICALM1",0,0.886780430018584,0.63,0.302,0,"12","PICALM"
"PTEN1",0,0.883355678496569,0.667,0.351,0,"12","PTEN"
"CTBP2",0,0.879178753118161,0.505,0.159,0,"12","CTBP2"
"ANKRD101",0,0.876963822837314,0.558,0.2,0,"12","ANKRD10"
"ARPC1A",0,0.872518838375392,0.55,0.164,0,"12","ARPC1A"
"OAT",0,0.87144708465188,0.544,0.146,0,"12","OAT"
"ILK",0,0.860566094493351,0.561,0.175,0,"12","ILK"
"SELENOF1",0,0.851971013534425,0.518,0.071,0,"12","SELENOF"
"MAGED2",0,0.850799215167368,0.522,0.12,0,"12","MAGED2"
"NSD3",0,0.849779768533731,0.505,0.064,0,"12","NSD3"
"ARL21",0,0.848861543772349,0.549,0.172,0,"12","ARL2"
"OAZ2",0,0.845670808813752,0.564,0.196,0,"12","OAZ2"
"SPAG91",0,0.842571172647485,0.598,0.285,0,"12","SPAG9"
"ITGB1",0,0.842196943714648,0.81,0.491,0,"12","ITGB1"
"MORF4L21",0,0.8318347566666,0.602,0.21,0,"12","MORF4L2"
"ZEB21",0,0.831118182452099,0.763,0.443,0,"12","ZEB2"
"NFIC1",0,0.830757645405925,0.603,0.193,0,"12","NFIC"
"ATP5PB",0,0.830468539240372,0.521,0.074,0,"12","ATP5PB"
"CBX6",0,0.813732858512251,0.541,0.19,0,"12","CBX6"
"ATP1A1",0,0.786141075792602,0.633,0.327,0,"12","ATP1A1"
"PHPT11",0,0.78381035745739,0.625,0.319,0,"12","PHPT1"
"APP1",0,0.781955537032293,0.568,0.176,0,"12","APP"
"HSPE11",0,0.781319161511642,0.693,0.408,0,"12","HSPE1"
"SLC38A2",0,0.774382145927846,0.701,0.424,0,"12","SLC38A2"
"PPP2CB",0,0.76988146869977,0.528,0.133,0,"12","PPP2CB"
"MED13L1",0,0.766906063769047,0.571,0.299,0,"12","MED13L"
"LMO41",0,0.7659791842153,0.57,0.243,0,"12","LMO4"
"BSG",0,0.764694718429385,0.643,0.348,0,"12","BSG"
"AFF41",0,0.763988525493541,0.546,0.257,0,"12","AFF4"
"CTNNB1",0,0.756868733735699,0.613,0.316,0,"12","CTNNB1"
"NFE2L21",0,0.752075890590583,0.638,0.312,0,"12","NFE2L2"
"EID11",0,0.746417940093443,0.778,0.525,0,"12","EID1"
"NUDT4",0,0.734448837219188,0.531,0.207,0,"12","NUDT4"
"NDUFA131",0,0.734073593892238,0.765,0.505,0,"12","NDUFA13"
"UBE2H",0,0.729117397398858,0.55,0.219,0,"12","UBE2H"
"DPYSL23",0,0.722922279296715,0.588,0.265,0,"12","DPYSL2"
"YWHAH",0,0.711658129591582,0.582,0.268,0,"12","YWHAH"
"SLC25A31",0,0.70825842094611,0.817,0.62,0,"12","SLC25A3"
"UBR5",0,0.707400220201654,0.502,0.214,0,"12","UBR5"
"TUBA1C",0,0.699845577638089,0.523,0.182,0,"12","TUBA1C"
"ELOC",0,0.697153434928092,0.578,0.1,0,"12","ELOC"
"MEF2A1",0,0.69224700465756,0.508,0.25,0,"12","MEF2A"
"RSU1",0,0.68279057782457,0.509,0.177,0,"12","RSU1"
"TMEM1651",0,0.66918334421149,0.574,0.289,0,"12","TMEM165"
"RHOC",0,0.654654210150268,0.595,0.216,0,"12","RHOC"
"YWHAQ1",0,0.653607953280209,0.713,0.397,0,"12","YWHAQ"
"S100A63",0,0.653434573533846,0.967,0.895,0,"12","S100A6"
"TMEM14C2",0,0.652687127246418,0.592,0.248,0,"12","TMEM14C"
"CALM2",0,0.651877744929079,0.881,0.701,0,"12","CALM2"
"NENF1",0,0.64624485586158,0.564,0.229,0,"12","NENF"
"AHCYL1",0,0.645959910376675,0.535,0.215,0,"12","AHCYL1"
"PPP6R3",0,0.645815722194165,0.504,0.211,0,"12","PPP6R3"
"MRFAP1",0,0.645682568929378,0.655,0.335,0,"12","MRFAP1"
