"Dendritic cell"	"Natural killer (NK) cell"	"CD4+ T cell"	"B cell"	"Monocyte:CD16-"	"Natural killer T (NKT) cell"	"Naive CD4+ T cell"	"Monocyte:CD16+"	"Neutrophil"	"Naive CD8+ T cell"	"Regulatory T (Treg) cell"	"Plasma cell"	"Megakaryocyte"	"Plasmacytoid dendritic cell"	"MKI67+ progenitor cell"	"Exhausted CD8+ T cell"	"Macrophages"	"Endothelial cell"	"Mast cell"	"Fibroblast"	"keratinocyte"	"Basal cell"	"Myofibroblast"
"C1S"	0.00781571369806664	0.000528700906344411	0.00124033966224597	0.00157442170279763	0.00250698374041974	0.00106567203942987	0.000492792903782186	0.00149655791679138	0.00123392648395896	0.00035498757543486	0	0	0.00939172217975319	0.00147492625368732	0.0339425587467363	0	0.0482298614674192	0.255446492698109	0.0122448979591837	8.85182119205298	0.0281069165059245	0.337944007967246	1.81898177247014
"MT2A"	2.62258329905389	1.16812688821752	0.76605285755176	0.45852004359937	1.87830384642934	1.31690422272546	0.361217198472342	3.53367255312781	0.5968307572412	0.629392971246006	0.796532846715328	0.613207547169811	0.984383531724364	0.445427728613569	7.56919060052219	2.60606060606061	4.549512570549	6.91884127364137	0.975510204081633	77.2320640176601	1.42256820060623	15.5645678875733	26.0241986172219
"CXCL12"	0.00102838338132456	7.55287009063444e-05	0	0	0.000214884320607406	6.66045024643666e-05	0.000123198225945546	0	0.000194830497467204	0	0	0	0.00578792180845255	0	0.0169712793733681	0	0.102616726526424	1.96049796504668	0.00816326530612245	8.83995584988963	0.00303113805456049	0.0473608498395485	1.96417347580138
"CTSK"	0.0359934183463595	0.0151057401812689	0.00896860986547085	0.0142909046869323	0.039681971205501	0.0117889969361929	0.00443513613403967	0.0254414845854535	0.0231198856994415	0.00425985090521832	0.00912408759124088	0.0188679245283019	0.0128863164791962	0.0206489675516224	0.0391644908616188	0.00757575757575758	0.130323242688558	0.101508259516399	0.0122448979591837	8.38327814569536	0.025213557453844	0.108111098815979	1.18761785040855
"TIMP1"	3.53229123817359	0.890030211480363	0.904875488980059	0.395906503572726	2.13673805601318	0.552084720927135	0.281507946285573	5.7195450463933	0.923041953500455	0.235711750088747	0.320255474452555	0.943396226415094	0.590477230534018	0.408554572271386	0.972584856396867	0.696969696969697	5.1405849153412	4.3952597558056	1.62448979591837	37.8104304635762	0.528658032515845	0.709638154254731	8.69610307982401
"C3"	0.0170711641299877	0.00498489425981873	0.00028623222974907	0.00230107787331961	0.0088818852517728	0.000865858532036766	0.000492792903782186	0.0673451062556121	0.00422132744512274	0	0	0.00943396226415094	0.00436824287430381	0.00294985250737463	0.00783289817232376	0	0.145715751667522	0.0316016279626526	0.00408163265306122	6.50993377483444	0.0111600992008818	0.0347460440411641	0.059710873664362
"IGFBP4"	0.0754833401892225	0.0126132930513595	0.0185096841904398	0.0311251059706915	0.00229209941981233	0.0177167976555215	0.00258716274485647	0.000897934750074828	0.00181841797636057	0.00070997515086972	0.00456204379562044	0	0.0273015179643988	0.0103244837758112	0.10443864229765	0	0.236531554643407	4.72228872396457	0.0122448979591837	10.3573399558499	0.0232846514191237	0.156246541994025	4.55719673161534
"FBN1"	0.117235705471	0.000377643504531722	0.00028623222974907	0.000242218723507327	0.00107442160303703	0.000333022512321833	0.000246396451891093	0	0.000584491492401611	0	0	0	0.004586655018019	0.0162241887905605	0.0182767624020888	0	0.0112878399179066	0.943500119703136	0.00816326530612245	7.22599337748344	0.00592449710664095	0.035963262144517	0.870835952231301
"IGFBP5"	0.00658165364047717	7.55287009063444e-05	0	0	0.00078790917556049	0	0.000246396451891093	0	0.000194830497467204	0	0	0	0.00513268537730698	0.00294985250737463	0.0234986945169713	0	0.00718317085684967	0.476897294709121	0	7.52814569536424	0.00413337007440066	0.111209472169968	4.55593966059082
"CFH"	0.0053475935828877	0.0167673716012085	0.0680278599370289	0.00460215574663921	0.00150419024425184	0.0432263220993739	0.000739189355673278	0.000897934750074828	0.0037667229510326	0	0.00821167883211679	0.00943396226415094	0.0121218739761931	0.0162241887905605	0.00913838120104439	0.0303030303030303	0.0241149307337096	0.488149389514005	0.0122448979591837	5.00938189845475	0.00192890603472031	0.0385083545424367	1.28158390949089
"PLAC9"	0.00246812011517894	7.55287009063444e-05	9.54107432496899e-05	0	0.000573024854953084	0	0.000123198225945546	0	6.49434991557345e-05	0	0.00182481751824818	0	0.00611554002402534	0	0.0261096605744125	0	0.0261672652642381	0.662676562125928	0.0326530612244898	6.6280353200883	0.00881785615872141	0.133672678986389	3.18070395977373
"SERPINF1"	2.55203619909502	0.0108006042296072	0.00372101898673791	0.0174397480925276	0.0313731108086813	0.00752630877847342	0.00418873968214858	0.0074827895839569	0.0116898298480322	0.0351437699680511	0.00273722627737226	0.0754716981132075	0.0370208583597248	3.57669616519174	0.066579634464752	0	0.591072344792201	0.260713430691884	0.0326530612244898	6.99834437086093	0.0896941306144944	0.170410534469404	2.96920175989943
"SERPING1"	0.0269436445907034	0.0101208459214502	0.00047705371624845	0.00617657744943684	0.0648950648234367	0.00659384574397229	0.000246396451891093	0.0392098174199342	0.00824782439277828	0	0.000912408759124088	0.0188679245283019	0.00753521895817407	0.172566371681416	0.0456919060052219	0	0.232939969214982	1.37586784773761	0	5.61534216335541	0.0259024524662441	0.16775478588027	2.7416719044626
"GSN"	6.63615795968737	0.177794561933535	0.00887319912222116	0.0979774736587138	0.366377766635628	0.0534834154788864	0.00566711839349513	0.162226878180186	0.152032731523574	0.0053248136315229	0.0109489051094891	0.0754716981132075	0.0977394343125478	1.00294985250737	0.402088772845953	0.0227272727272727	2.41662390969728	7.22240842710079	0.187755102040816	8.62168874172185	0.233122072196197	1.32975544981742	4.79006913890635
"SELENOM"	0.694570135746606	0.000604229607250755	0.000667875202747829	0.000121109361753664	0.00114604970990617	0	0.000862387581618825	0	0.00623457591895051	0	0.000912408759124088	0.179245283018868	0.215026755487605	0	0.0300261096605744	0	0.223191380194972	1.77687335408188	0.126530612244898	6.78587196467991	0.169054836042987	0.178156467854376	5.51068510370836
"CLU"	0.734471410941999	0.0177492447129909	0.0420761377731133	0.0102942957490614	0.0330921853735406	0.0297722126015719	0.00234076629296538	0.0062855432505238	0.0404597999740226	0.00070997515086972	0.00273722627737226	0	0.242000655236431	0.0589970501474926	0.219321148825065	0.00757575757575758	0.0641354540790149	3.48910701460378	1.40408163265306	8.86975717439294	0.340176357123174	0.223636162443289	0.935260842237586
"FSTL1"	0.135746606334842	7.55287009063444e-05	9.54107432496899e-05	0	0.000358140534345677	0.000133209004928733	0.000492792903782186	0.000299311583358276	0.000454604494090142	0	0	0	0.00709839467074369	0.00294985250737463	0.0130548302872063	0	0.0138532580810672	0.98731146756045	0	5.17853200883002	0.134885643427942	0.0423813212349231	0.855436832181018
"PCOLCE"	0.027972027972028	0.0216012084592145	0.0125942181089591	0.011142061281337	0.00852374471742712	0.0156520580791262	0.00615991129727732	0.0158635139179886	0.00707884140797506	0.0102946396876109	0.00821167883211679	0.00943396226415094	0.0163809107786393	0.00294985250737463	0.0261096605744125	0.00757575757575758	0.0200102616726526	0.203255925305243	0.00408163265306122	4.61506622516556	0.0108845411959217	0.0580945003872967	2.0021998742929
"PLPP3"	0.0053475935828877	0.000453172205438066	0	0.00472326510839288	0.00214884320607406	0.000333022512321833	0	0.00149655791679138	0.00246785296791791	0	0	0	0.009173310036038	0	0.0143603133159269	0	0.110826064648538	3.4103423509696	0.00816326530612245	6.53725165562914	0.0181868283273629	0.104127475932278	5.61439346323067
"MT1M"	0.199712052653229	0.000226586102719033	0	0.000121109361753664	0.0012176778167753	6.66045024643666e-05	0	0	0.000584491492401611	0	0	0	0.00808124931746205	0	0.0248041775456919	0	0.362750128270908	0.255207086425664	0.00816326530612245	7.4235651214128	0.0577294020391292	0.30884142967799	4.08045254556882
"CD63"	4.65199506375977	1.81525679758308	0.539738574563496	0.628920915586775	1.86419310937612	1.07333155721327	0.195515584575582	2.04639329542053	0.917197038576439	0.333688320908768	0.384124087591241	2.74528301886792	0.835426449710604	1.46017699115044	2.29895561357702	0.424242424242424	7.2555156490508	8.37969834809672	4.26530612244898	22.0259381898455	1.2544778175806	2.02522961159677	16.26461345066
"THY1"	0.000617030028794735	0.000151057401812689	0.00019082148649938	0	7.16281068691354e-05	0	0	0	6.49434991557345e-05	0	0	0.00943396226415094	0.000873648574860762	0	0.00261096605744125	0	0.00615700359158543	0.251376586066555	0.00408163265306122	3.51020971302428	0.00179112703224029	0.0369591678654421	1.07165304839723
"PRRX1"	0.00411353352529823	0	0	0	0.000358140534345677	0	0	0	6.49434991557345e-05	0	0	0	0.00338538822758545	0	0.00522193211488251	0	0.00769625448948179	0.458463011730907	0.00408163265306122	5.29332229580574	0.00316891705704051	0.0470288812659068	5.43180389692018
"MT1X"	0.645824763471822	0.200906344410876	0.22450147886652	0.0834443502482742	0.238378339660483	0.276475289729586	0.166071208574597	0.135288835677941	0.162163917391869	0.25204117855875	0.231751824817518	0.320754716981132	0.388009173310036	0.14306784660767	1.95822454308094	0.257575757575758	1.39404822986147	0.954273401963131	0.253061224489796	15.0008278145695	0.577431799393772	8.95153258824831	4.3874921433061
"RARRES2"	0.427190456602221	0.000151057401812689	0	0	0.000859537282429625	0	0.000123198225945546	0	0.000324717495778673	0	0	0.0188679245283019	0.0104837828983291	0.00147492625368732	0.00130548302872063	0	0.0184710107747563	0.166387359348815	0	4.47682119205298	0.0133645632405621	0.0470288812659068	1.32620993086109
"AEBP1"	0.0195392842451666	0.00755287009063444	0.0075374487167255	0.0412982923579993	0.00107442160303703	0.00579459171439989	0.0285819884193668	0.000598623166716552	0.0018833614755163	0.033013844515442	0.0127737226277372	0.0188679245283019	0.0092825161078956	0.395280235988201	0.0130548302872063	0.0151515151515152	0.017444843509492	0.214986832655016	0.0122448979591837	4.01710816777042	0.0270046844860843	0.044705101250415	3.05531112507857
"FBLN2"	0.0399012751953928	0.00181268882175227	0.00038164297299876	0.00847765532275645	0.000644652961822219	0.00186492606900226	0	0	0.000519547993245876	0.0173943911963081	0.00182481751824818	0	0.0022933275090095	0.00589970501474926	0.00522193211488251	0	0.00974858902001026	0.712233660521906	0	3.88493377483444	0.00192890603472031	0.0303197963926082	0.174104336895035
"LCE3D"	12.0503907856849	0.00581570996978852	0	0.000968874894029308	0.0134660840913975	0	0.000492792903782186	0	0.0196129367450318	0	0.00821167883211679	0.0849056603773585	2.73746860325434	0	0.233681462140992	0	5.18830169317599	0.43763466602825	0.122448979591837	0.301876379690949	295.531000275558	5.11165209693482	6.83155248271527
"CRCT1"	14.6795557383793	0.00891238670694864	9.54107432496899e-05	0.0013322029792903	0.0133944559845283	6.66045024643666e-05	0.000615991129727732	0	0.0211715807247695	0	0.010036496350365	0.0849056603773585	3.10243529540242	0	0.266318537859008	0	6.57106208311955	0.604500837921954	0.159183673469388	0.422461368653422	273.852025351336	5.4522518534912	8.19170333123821
"SPRR2E"	11.5403126285479	0.00664652567975831	9.54107432496899e-05	0.000968874894029308	0.0141107370532197	0	0.00123198225945546	0	0.0151967788024419	0.00035498757543486	0.00912408759124088	0.0943396226415094	2.41170689090313	0.00147492625368732	0.280678851174935	0	5.7444843509492	0.832415609288963	0.2	0.491169977924945	240.705704050703	13.769281841319	7.75109993714645
"CNFN"	7.92821883998355	0.0258308157099698	0.0047705371624845	0.153566670703645	0.0424754673733973	0.0135873185027308	0.00652950597511396	0.0113738401676145	0.0295492921158592	0.00319488817891374	0.0127737226277372	0.0566037735849057	1.56983728295293	0.0206489675516224	0.193211488250653	0.00757575757575758	3.39096972806567	0.639932966243716	0.0816326530612245	0.285871964679912	173.492146596859	9.35299324997234	4.31835323695789
"SPRR2G"	10.9905388728918	0.00400302114803625	0	0.000242218723507327	0.0088818852517728	0	0.000739189355673278	0	0.0107156773606962	0	0.00547445255474453	0.0283018867924528	2.39030250081905	0	0.206266318537859	0	4.62083119548486	0.459420636820685	0.0938775510204082	0.31953642384106	155.443648387986	2.9339382538453	6.17630421118793
"SPRR2D"	5.49444672974085	0.00302114803625378	9.54107432496899e-05	0.000847765532275645	0.00544373612205429	0	0.000739189355673278	0	0.00707884140797506	0	0	0.0754716981132075	1.10745877470787	0.00147492625368732	0.122715404699739	0.00757575757575758	2.70189840944074	0.349054345223845	0.0693877551020408	0.211092715231788	108.281344723064	5.68927741507137	3.61627906976744
"SLPI"	6.66227889757302	0.00400302114803625	9.54107432496899e-05	0.0013322029792903	0.0090967695723802	0.0001998135073931	0.000369594677836639	0.0143669560011972	0.00954669437589297	0	0.00547445255474453	0.0188679245283019	1.37774380255542	0	0.176240208877285	0	3.27552591072345	0.643763466602825	0.0857142857142857	1.0825055187638	116.531000275558	9.30828814872192	4.28661219358894
"SPRR1B"	3.69374742904155	0.00241691842900302	0.00019082148649938	0.000605546808768318	0.00350977723658764	0	0.000739189355673278	0	0.00506559293414729	0	0.000912408759124088	0.0660377358490566	0.832477885770449	0	0.0992167101827676	0	1.80708055413032	0.748144601388556	0.0448979591836735	0.390176600441501	104.641223477542	17.4260263361735	2.79132620993086
"SPRR2A"	4.23632250102838	0.00158610271903323	0.00047705371624845	0.000242218723507327	0.00701955447317527	0	0.000985585807564371	0	0.00681906741135212	0.00035498757543486	0.00364963503649635	0.0660377358490566	0.857922900513269	0.00884955752212389	0.22845953002611	0	2.08517188301693	0.70529087862102	0.0897959183673469	0.475441501103753	107.829567373932	15.4669691269227	3.08736643620365
"SBSN"	4.25339366515837	0.00302114803625378	0.00028623222974907	0.000363328085260991	0.00487071126710121	0	0.000246396451891093	0	0.00785816339784388	0	0.00547445255474453	0.0471698113207547	0.938953805831604	0.00294985250737463	0.33420365535248	0	1.84864032837352	2.0232224084271	0.0775510204081633	0.917770419426049	111.266602369799	30.2609272988824	2.53394091766185
"SPRR2B"	2.42492801316331	0.00105740181268882	9.54107432496899e-05	0.000121109361753664	0.00329489291598023	0	0.000123198225945546	0	0.00305234446031952	0	0.000912408759124088	0.00943396226415094	0.525171999563176	0	0.0535248041775457	0	1.10620831195485	0.0833133828106296	0.0244897959183673	0.0684326710816777	51.0976853127583	1.2404559035078	1.37429289754871
"FAM25A"	1.43397778691896	0.000906344410876133	9.54107432496899e-05	0	0.0012176778167753	0	0.000123198225945546	0	0.00175347447720483	0	0.000912408759124088	0	0.318990935896036	0.00147492625368732	0.0300261096605744	0	0.630066700872242	0.0962413215226239	0.00816326530612245	0.0460816777041943	32.9171948195095	1.33484563461326	1.02954116907605
"LCE3E"	1.4220485396956	0.000604229607250755	0	0	0.00186233077859752	0	0	0	0.00162358747889336	0	0.000912408759124088	0	0.319864584470897	0	0.0430809399477807	0	0.650076962544895	0.0490782858510893	0.0326530612244898	0.0322847682119205	36.341278589143	0.501051233816532	0.85512256442489
"PI3"	2.86322501028383	0.00438066465256798	0.00028623222974907	0.000121109361753664	0.0218465725950863	0	0.000862387581618825	0	0.00577997142486037	0	0.00273722627737226	0.0188679245283019	0.620290488151141	0.00147492625368732	0.101827676240209	0	1.28065674704977	0.45582954273402	0.036734693877551	0.393211920529801	55.444888399008	16.4258050237911	1.28126964173476
"MTRNR2L8"	27.8842040312629	0.591616314199396	0.700314855452724	0.833474627588713	1.14819855311224	0.579459171439989	0.616114327953677	1.43938940436995	0.700025977399662	0.951366702165424	0.585766423357664	0.820754716981132	4.48585781369444	0.85693215339233	2.10443864229765	0.795454545454545	7.86711133914828	0.910940866650706	0.302040816326531	0.95364238410596	49.1315789473684	2.12448821511564	11.2416719044626
"MTRNR2L1"	7.29514603044015	0.0262839879154079	0.0247113825016697	0.037786120867143	0.0604541221975503	0.0183162381777008	0.0204509055069607	0.0517809039209817	0.0445512404208339	0.020234291799787	0.0155109489051095	0.0283018867924528	0.839903898656765	0.0471976401179941	0.467362924281984	0.0227272727272727	1.7732170343766	0.303567153459421	0.0448979591836735	0.404801324503311	22.2471755304492	0.482903618457453	4.8296668761785
"MTRNR2L12"	36.0409296585767	1.22703927492447	2.1676366758897	2.94392636550805	1.60540075925793	1.31823631277474	1.59221387212024	1.715953307393	1.00142875698143	1.9378771742989	1.89324817518248	2.64150943396226	9.50267554876051	1.65486725663717	4.43472584856397	1.5	16.5336069779374	26.1864974862341	1.28571428571429	17.0731236203091	88.8053182694957	12.4300099590572	36.4723444374607
