"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"APLP22",0,0.73041482347667,0.468,0.196,0,"6","APLP2"
"TAPT1",0,0.728951990210292,0.259,0.066,0,"6","TAPT1"
"PRKCB2",0,0.727993900767312,0.543,0.316,0,"6","PRKCB"
"GGA21",0,0.726100097394546,0.314,0.103,0,"6","GGA2"
"LAT21",0,0.725900655575856,0.292,0.068,0,"6","LAT2"
"RPL18A1",0,0.725549800360381,1,0.992,0,"6","RPL18A"
"ARL4A",0,0.72174485937715,0.436,0.245,0,"6","ARL4A"
"IFT57",0,0.718761187451188,0.294,0.113,0,"6","IFT57"
"STAP1",0,0.707388033368789,0.214,0.022,0,"6","STAP1"
"CHPT1",0,0.706490057810657,0.275,0.072,0,"6","CHPT1"
"PNOC",0,0.698031177265025,0.21,0.019,0,"6","PNOC"
"TP53INP1",0,0.694939778529913,0.246,0.073,0,"6","TP53INP1"
"EBF11",0,0.687881800009313,0.203,0.02,0,"6","EBF1"
"SYPL11",0,0.68488643300013,0.36,0.153,0,"6","SYPL1"
"SP1002",0,0.684597634675974,0.651,0.45,0,"6","SP100"
"EZR5",0,0.684298766876549,0.634,0.427,0,"6","EZR"
"PLCG24",0,0.68390813390483,0.43,0.247,0,"6","PLCG2"
"EIF1B",0,0.677059619397467,0.497,0.321,0,"6","EIF1B"
"EBLN3",0,0.677027444732326,0.435,0.236,0,"6","EBLN3"
"BLOC1S2",0,0.675286693780544,0.373,0.174,0,"6","BLOC1S2"
"GABPB1-AS11",0,0.674749654649024,0.464,0.289,0,"6","GABPB1-AS1"
"TSC22D31",0,0.673376159557552,0.933,0.822,0,"6","TSC22D3"
"CD522",0,0.667220622108117,0.989,0.887,0,"6","CD52"
"RB1",0,0.661314129639922,0.307,0.119,0,"6","RB1"
"NCOA31",0,0.658749529300674,0.38,0.187,0,"6","NCOA3"
"FAM3C",0,0.657239642839455,0.252,0.082,0,"6","FAM3C"
"JCHAIN1",0,0.652569330064942,0.238,0.047,0,"6","JCHAIN"
"MBD4",0,0.648718816839827,0.429,0.242,0,"6","MBD4"
"CYBB2",0,0.645164813522802,0.375,0.084,0,"6","CYBB"
"ADAM19",0,0.643934281504048,0.216,0.043,0,"6","ADAM19"
"KIAA00401",0,0.642835244381776,0.305,0.127,0,"6","KIAA0040"
"QRSL1",0,0.636261955046155,0.234,0.063,0,"6","QRSL1"
"ELOVL51",0,0.628484104468312,0.326,0.153,0,"6","ELOVL5"
"LYL1",0,0.627188348528066,0.222,0.04,0,"6","LYL1"
"CCDC501",0,0.621975725569176,0.275,0.078,0,"6","CCDC50"
"FCRL31",0,0.620176587711704,0.219,0.073,0,"6","FCRL3"
"UVRAG",0,0.616546765464781,0.302,0.122,0,"6","UVRAG"
"CSNK1G32",0,0.609102066642644,0.336,0.164,0,"6","CSNK1G3"
"CD551",0,0.606442445781129,0.421,0.239,0,"6","CD55"
"TRIM382",0,0.606352629975172,0.405,0.226,0,"6","TRIM38"
"KIAA1033",0,0.606052193720542,0.296,0.117,0,"6","KIAA1033"
"RPL8",0,0.602516147024977,0.999,0.976,0,"6","RPL8"
"ADRBK2",0,0.591254490938007,0.207,0.033,0,"6","ADRBK2"
"ACBD3",0,0.590902016687104,0.322,0.153,0,"6","ACBD3"
"RP1-313I6.12",0,0.590198920850345,0.283,0.136,0,"6","RP1-313I6.12"
"RPL22L11",0,0.587376202793081,0.547,0.383,0,"6","RPL22L1"
"LTB5",0,0.582953303911462,0.942,0.693,0,"6","LTB"
"LTA4H1",0,0.58169861246323,0.333,0.149,0,"6","LTA4H"
"DNAJC10",0,0.579669945134404,0.298,0.131,0,"6","DNAJC10"
"ZNF318",0,0.576979235008772,0.218,0.064,0,"6","ZNF318"
"PARP11",0,0.575657847645587,0.418,0.252,0,"6","PARP1"
"DGKD1",0,0.572589320085024,0.347,0.18,0,"6","DGKD"
"PPM1K2",0,0.572077982735973,0.37,0.217,0,"6","PPM1K"
"EIF1AY",0,0.570142522712998,0.224,0.095,0,"6","EIF1AY"
"DMXL1",0,0.568174018986152,0.27,0.113,0,"6","DMXL1"
"DRAM2",0,0.562015242254913,0.279,0.12,0,"6","DRAM2"
"SYK",0,0.559342702280005,0.234,0.054,0,"6","SYK"
"SKAP22",0,0.558874804534356,0.29,0.117,0,"6","SKAP2"
"SELL5",0,0.552042080232268,0.635,0.445,0,"6","SELL"
"ALOX5",0,0.55192422347274,0.202,0.036,0,"6","ALOX5"
"MIS18BP12",0,0.548494303289386,0.386,0.218,0,"6","MIS18BP1"
"RPS51",0,0.548124286287448,0.998,0.96,0,"6","RPS5"
"ZFP36L12",0,0.546694401461439,0.535,0.367,0,"6","ZFP36L1"
"ITPR1",0,0.54428430802679,0.21,0.064,0,"6","ITPR1"
"ARPC33",0,0.543325295772068,0.884,0.751,0,"6","ARPC3"
"SYNGR2",0,0.542567491965045,0.283,0.12,0,"6","SYNGR2"
"RCSD11",0,0.542252620914919,0.448,0.287,0,"6","RCSD1"
"SIPA1L1",0,0.538104315252323,0.221,0.079,0,"6","SIPA1L1"
"OTUD1",0,0.537020039050112,0.235,0.096,0,"6","OTUD1"
"C15orf57",0,0.535406398060213,0.223,0.081,0,"6","C15orf57"
"SMC6",0,0.533776093851971,0.216,0.08,0,"6","SMC6"
"P2RY10",0,0.530045821144716,0.252,0.11,0,"6","P2RY10"
"LINC01215",0,0.529381272734983,0.207,0.076,0,"6","LINC01215"
"IFNGR2",0,0.518664912086309,0.216,0.057,0,"6","IFNGR2"
"CTSH",0,0.513675939929072,0.238,0.08,0,"6","CTSH"
"TSPAN3",0,0.507851246829815,0.243,0.093,0,"6","TSPAN3"
"EVI2B2",0,0.497949479514958,0.588,0.428,0,"6","EVI2B"
"CHD7",0,0.490062634003571,0.231,0.105,0,"6","CHD7"
"MARCKS2",0,0.488964325737622,0.234,0.061,0,"6","MARCKS"
"TCF3",0,0.477596888443222,0.203,0.083,0,"6","TCF3"
"SNX10",0,0.474405996515171,0.218,0.079,0,"6","SNX10"
"CAMK1D",0,0.47133276476304,0.228,0.101,0,"6","CAMK1D"
"VAV32",0,0.453060406703058,0.233,0.094,0,"6","VAV3"
"RPS231",0,0.45250928249177,1,0.995,0,"6","RPS23"
"LYST5",0,0.445726116852072,0.363,0.193,0,"6","LYST"
"RRAS2",0,0.443437454374169,0.2,0.075,0,"6","RRAS2"
"MT-ND3",0,0.430651211699204,0.998,0.992,0,"6","MT-ND3"
"RPL15",0,0.40502444715407,0.999,0.987,0,"6","RPL15"
"RPL121",0,0.392680880221849,0.999,0.985,0,"6","RPL12"
"FAU",0,0.387688648898926,0.999,0.986,0,"6","FAU"
"RPL231",0,0.360008568108095,0.989,0.943,0,"6","RPL23"
"GNB2L11",0,0.350237749288521,0.991,0.949,0,"6","GNB2L1"
"RPS82",0,0.34593627564785,1,0.99,0,"6","RPS8"
"RPL37A1",0,0.338389115978749,0.999,0.984,0,"6","RPL37A"
"RPL13A3",0,0.322532323537321,0.999,0.992,0,"6","RPL13A"
"RPL291",0,0.322227180466554,0.999,0.985,0,"6","RPL29"
"PTMA",0,0.314432029793385,0.999,0.99,0,"6","PTMA"
"RPS191",0,0.313186763547958,1,0.995,0,"6","RPS19"
"RPL35",0,0.301790151725249,0.997,0.974,0,"6","RPL35"
"TUBA1A",8.24420169418337e-302,0.536604531171587,0.677,0.542,2.32395801557335e-297,"6","TUBA1A"
"LIMD21",2.38994945819366e-297,0.446389491782047,0.778,0.659,6.73702852770211e-293,"6","LIMD2"
"PRDM21",2.94968853713758e-297,0.565305403035572,0.459,0.304,8.31487701733713e-293,"6","PRDM2"
"GRB22",1.21985805268133e-294,0.489213562981883,0.507,0.356,3.4386578647034e-290,"6","GRB2"
"H3F3A4",5.71075171376923e-289,0.320777083361725,0.954,0.912,1.60980380059441e-284,"6","H3F3A"
"ATP2B12",5.38741095979126e-286,0.488548457129236,0.422,0.264,1.51865727545556e-281,"6","ATP2B1"
"FOXP12",4.84475859773156e-281,0.481820561673263,0.662,0.517,1.36568900111455e-276,"6","FOXP1"
"JMJD1C1",2.83448129978429e-280,0.504155832869237,0.464,0.314,7.99011933596193e-276,"6","JMJD1C"
"OAZ12",2.49278126295983e-279,0.324298605053345,0.88,0.803,7.02690110215746e-275,"6","OAZ1"
"MEF2A",3.68810089155688e-279,0.477843860590173,0.267,0.137,1.03963876032097e-274,"6","MEF2A"
"MAP3K13",2.45538510302908e-271,0.44359565545256,0.339,0.195,6.92148506692868e-267,"6","MAP3K1"
"SP140",1.05390828349368e-264,0.483596490426461,0.294,0.161,2.97086206034035e-260,"6","SP140"
"CD693",3.33216733210301e-260,0.800434642977403,0.712,0.615,9.39304649246516e-256,"6","CD69"
"PMAIP13",1.48899243389672e-259,0.435369926146246,0.327,0.182,4.19732077191147e-255,"6","PMAIP1"
"MARCKSL1",2.16828988677109e-258,0.523838376288423,0.295,0.166,6.11219236181903e-254,"6","MARCKSL1"
"ISG203",5.46532262504801e-256,0.502403801409955,0.614,0.491,1.54061979477478e-251,"6","ISG20"
"BCAS4",1.62860654384541e-254,0.437287043855954,0.212,0.102,4.59087898644582e-250,"6","BCAS4"
"TXNIP",2.64961641381282e-254,0.433551111949384,0.989,0.967,7.46900370889696e-250,"6","TXNIP"
"RP9",1.19082754257679e-252,0.45586877264053,0.216,0.103,3.35682375976972e-248,"6","RP9"
"CHD92",2.92475841290726e-251,0.437153002039283,0.336,0.196,8.24460149014427e-247,"6","CHD9"
"TRAF52",6.40365722994031e-245,0.46899634681634,0.276,0.153,1.80512693654787e-240,"6","TRAF5"
"TMEM243",6.0662482362354e-239,0.484285984733387,0.396,0.266,1.7100147153124e-234,"6","TMEM243"
"WHSC1L12",1.87136182870306e-235,0.453891352305207,0.56,0.432,5.27518185893106e-231,"6","WHSC1L1"
"RABEP11",4.72996347274451e-235,0.461364442283513,0.258,0.139,1.33332940333195e-230,"6","RABEP1"
"GSAP1",1.80156919682974e-229,0.378116305265075,0.214,0.104,5.07844340894335e-225,"6","GSAP"
"MDM42",7.12660280500086e-229,0.471286175237292,0.512,0.38,2.00891806470169e-224,"6","MDM4"
"FAM96A",2.33876303130747e-227,0.429353103109218,0.228,0.119,6.59273910895264e-223,"6","FAM96A"
"AREG1",4.49006719882368e-227,0.438434157506516,0.212,0.104,1.26570504267641e-222,"6","AREG"
"AIDA",5.50462345974657e-226,0.467407600018375,0.282,0.162,1.55169830706796e-221,"6","AIDA"
"LSM10",1.50769764850574e-224,0.451930374086403,0.302,0.18,4.25004890137284e-220,"6","LSM10"
"IKZF34",2.56050559453288e-217,0.439448853031562,0.456,0.316,7.21780922042872e-213,"6","IKZF3"
"SF1",1.06696729410527e-215,0.382070530789519,0.776,0.679,3.00767410535334e-211,"6","SF1"
"ZFAS1",5.03504300296772e-215,0.35951584687216,0.772,0.664,1.41932827210657e-210,"6","ZFAS1"
"RASGRP2",1.44835480546163e-210,0.456348153955065,0.431,0.305,4.08276736111578e-206,"6","RASGRP2"
"NT5C2",2.18584343462068e-208,0.416711992616414,0.327,0.203,6.16167405785224e-204,"6","NT5C"
"SP140L",2.97965194603409e-203,0.475170158348455,0.351,0.231,8.39934087067549e-199,"6","SP140L"
"TBC1D1",4.36047316405779e-202,0.381501662518988,0.201,0.102,1.22917378021625e-197,"6","TBC1D1"
"PPP3CA2",1.12708139577203e-201,0.435438700974112,0.331,0.207,3.17712974654177e-197,"6","PPP3CA"
"KLF22",1.39750828815195e-200,0.413409848150104,0.923,0.874,3.93943611347153e-196,"6","KLF2"
"IFI163",4.16251449657878e-199,0.419279865502935,0.504,0.376,1.17337121144059e-194,"6","IFI16"
"LSM7",4.24415454554728e-197,0.417129699218025,0.579,0.474,1.19638472484432e-192,"6","LSM7"
"IFNAR1",8.7657152048726e-193,0.423527637966507,0.276,0.165,2.47096745910154e-188,"6","IFNAR1"
"C11orf311",1.49969749266579e-192,0.420844006153979,0.497,0.382,4.22749726207559e-188,"6","C11orf31"
"TSTD1",1.01230045889636e-188,0.453152285928917,0.552,0.454,2.85357376358296e-184,"6","TSTD1"
"GNAS",2.12007091354885e-188,0.326630027463498,0.797,0.713,5.97626789820285e-184,"6","GNAS"
"UBE2J1",8.86684297737249e-188,0.399999425448561,0.242,0.137,2.49947436689153e-183,"6","UBE2J1"
"LAMTOR5",6.78157113542776e-186,0.409419241497371,0.404,0.288,1.91165708736573e-181,"6","LAMTOR5"
"NT5C3A2",5.53899013519119e-184,0.417112786774275,0.276,0.167,1.56138592920904e-179,"6","NT5C3A"
"NPC22",2.00791739476052e-180,0.348005118367135,0.328,0.212,5.66011834409043e-176,"6","NPC2"
"ZNF92",6.69871780882279e-178,0.393738123326626,0.216,0.119,1.88830156312906e-173,"6","ZNF92"
"SHOC2",1.49226079434912e-177,0.39619821984129,0.335,0.219,4.20653395319072e-173,"6","SHOC2"
"YPEL51",1.73421594392248e-175,0.435809021972857,0.563,0.456,4.88858132432307e-171,"6","YPEL5"
"BACH1",2.4993644157441e-172,0.333739941588685,0.204,0.109,7.04545835154103e-168,"6","BACH1"
"MYCBP2",5.54535462064386e-172,0.386522765409322,0.556,0.445,1.5631800140133e-167,"6","MYCBP2"
"ST6GAL1",6.08678636528588e-167,0.410463175763615,0.267,0.165,1.71580420851044e-162,"6","ST6GAL1"
"PTPN61",1.22774410336715e-163,0.360250846358881,0.32,0.21,3.46088785298166e-159,"6","PTPN6"
"PLEKHO11",1.94835446632761e-162,0.330904939591549,0.286,0.179,5.49221640513089e-158,"6","PLEKHO1"
"ODC1",2.50822642686849e-161,0.391905308556132,0.337,0.229,7.07043947469957e-157,"6","ODC1"
"CHCHD10",2.79073924672345e-161,0.382119319233296,0.403,0.293,7.86681486258873e-157,"6","CHCHD10"
"HIF1A1",1.01196804358231e-159,0.33518499689923,0.29,0.185,2.85263671805416e-155,"6","HIF1A"
"MAP4K41",2.1729693879782e-159,0.393117711340428,0.338,0.231,6.12538340777175e-155,"6","MAP4K4"
"GABPB1",1.83370717434446e-158,0.429832559420255,0.37,0.264,5.1690371537596e-154,"6","GABPB1"
"LMBRD1",5.1390616435863e-158,0.347050461373932,0.214,0.122,1.44865008671054e-153,"6","LMBRD1"
"SEP15",1.12466278362592e-156,0.389784469494232,0.432,0.328,3.17031192076311e-152,"6","SEP15"
"ATP6V1G1",2.42623479428986e-156,0.328192723302315,0.71,0.636,6.8393132616237e-152,"6","ATP6V1G1"
"ATF7IP",4.06084120316796e-154,0.481191291470842,0.426,0.325,1.14471052676102e-149,"6","ATF7IP"
"TAF1D",9.95662967047177e-154,0.400783418897294,0.519,0.419,2.80667433780929e-149,"6","TAF1D"
"TANK",1.36714547995655e-153,0.349898973508136,0.265,0.165,3.85384639344951e-149,"6","TANK"
"PAPOLA",1.59695594493147e-151,0.354888676136865,0.505,0.403,4.50165911316732e-147,"6","PAPOLA"
"PNISR",5.31148073168114e-150,0.310396664893865,0.799,0.727,1.4972533034536e-145,"6","PNISR"
"RNASET22",2.24295806952212e-149,0.31985702913279,0.531,0.425,6.3226745021759e-145,"6","RNASET2"
"GDI21",4.94441908157299e-149,0.362114471103599,0.403,0.3,1.39378229490461e-144,"6","GDI2"
"ARID5B2",6.12098223185569e-148,0.393746634893575,0.383,0.273,1.7254436813378e-143,"6","ARID5B"
"HSPA4",1.46308065266418e-146,0.349727183486791,0.202,0.116,4.12427805179507e-142,"6","HSPA4"
"STK17A4",4.776127269022e-145,0.407563676705335,0.564,0.474,1.34634251586461e-140,"6","STK17A"
"PNPLA81",3.12608961408877e-142,0.349189861720301,0.282,0.184,8.81213401315484e-138,"6","PNPLA8"
"SH3BP51",1.30201224038097e-137,0.356417407207492,0.374,0.27,3.67024230440991e-133,"6","SH3BP5"
"LINC009361",3.54479127570169e-137,0.308329896986185,0.306,0.205,9.99241212707551e-133,"6","LINC00936"
"MTRNR2L122",1.01392179538664e-133,0.924870306408232,0.314,0.219,2.85814414901541e-129,"6","MTRNR2L12"
"HMGN2",3.67346351513935e-132,0.320940388597017,0.694,0.624,1.03551263028263e-127,"6","HMGN2"
"TAGAP",5.68202460031972e-132,0.37556393198059,0.321,0.224,1.60170591458413e-127,"6","TAGAP"
"TRA2B1",1.15058663053681e-131,0.327951232424156,0.652,0.572,3.24338865282022e-127,"6","TRA2B"
"FOXO1",1.8021226645438e-131,0.337409128131537,0.212,0.128,5.08000357908252e-127,"6","FOXO1"
"ITGAE1",4.46833521713315e-127,0.334231916115625,0.228,0.142,1.25957901435766e-122,"6","ITGAE"
"SP110",1.36622382937152e-126,0.304471481356807,0.204,0.122,3.85124835261538e-122,"6","SP110"
"SMCHD14",8.00071012716119e-125,0.337133157252352,0.604,0.523,2.25532017774547e-120,"6","SMCHD1"
"RP11-796E2.4",5.71474734008514e-124,0.345368553985952,0.212,0.13,1.6109301276966e-119,"6","RP11-796E2.4"
"PHKB",1.63456696220207e-122,0.308877820607675,0.219,0.136,4.60768080975141e-118,"6","PHKB"
"AP3B1",5.81596220441082e-122,0.330838485518214,0.247,0.159,1.63946158580137e-117,"6","AP3B1"
"PNN",1.54638953545574e-117,0.309537292152213,0.643,0.566,4.35911746149618e-113,"6","PNN"
"RNASEH2B1",4.23569290818191e-111,0.358156768415905,0.289,0.204,1.1939994738874e-106,"6","RNASEH2B"
"HIST1H1C1",1.2601624682998e-110,0.342413216610456,0.372,0.279,3.5522719818903e-106,"6","HIST1H1C"
"DCK",2.41935032964798e-108,0.315487681994257,0.24,0.16,6.81990664424469e-104,"6","DCK"
"PARP152",2.44703774261275e-108,0.309412801447788,0.225,0.144,6.89795469265108e-104,"6","PARP15"
"BOD1L11",2.61611676578482e-108,0.315858361870366,0.459,0.369,7.37457155107084e-104,"6","BOD1L1"
"USF3",1.30659485095481e-107,0.315652516205306,0.207,0.13,3.68316022535652e-103,"6","USF3"
"FAM46C1",1.85963437731648e-107,0.308091211978381,0.221,0.141,5.24212334621742e-103,"6","FAM46C"
"CDC40",2.62166976220838e-106,0.317752248228256,0.348,0.26,7.39022489268922e-102,"6","CDC40"
"ITSN21",2.89063000972474e-103,0.327524568534708,0.308,0.223,8.14839693441306e-99,"6","ITSN2"
"COQ7",4.39824713702972e-102,0.325245343899179,0.21,0.136,1.23982188545731e-97,"6","COQ7"
"USP8",1.03038020201306e-100,0.340412421608889,0.279,0.196,2.90453875145462e-96,"6","USP8"
"TAF7",4.54518237972826e-98,0.305277103932857,0.474,0.394,1.2812414610216e-93,"6","TAF7"
"RBM381",2.33091536061583e-97,0.342678695070231,0.335,0.254,6.57061731003995e-93,"6","RBM38"
"RHOH2",2.9937360877096e-97,0.336331308109128,0.342,0.264,8.43904265764461e-93,"6","RHOH"
"HERPUD11",1.42310181092329e-96,0.384080622700095,0.367,0.287,4.01158169481166e-92,"6","HERPUD1"
"IRF2",5.76969634372132e-95,0.329098710966352,0.322,0.243,1.6264197023316e-90,"6","IRF2"
"MKNK2",1.74481661995831e-93,0.30134288121883,0.248,0.173,4.91846357000048e-89,"6","MKNK2"
"PSMC6",2.52172524858493e-75,0.306126577161758,0.281,0.213,7.10849130323606e-71,"6","PSMC6"
"CD8B3",0,1.76200958434728,0.881,0.174,0,"7","CD8B"
"RP11-291B21.2",0,1.31656478325148,0.464,0.034,0,"7","RP11-291B21.2"
"S100B",0,0.893942484865964,0.235,0.035,0,"7","S100B"
"OXNAD11",0,0.86235974826058,0.645,0.255,0,"7","OXNAD1"
"NELL21",0,0.850865676668845,0.423,0.087,0,"7","NELL2"
"RGS102",0,0.847133902970041,0.755,0.364,0,"7","RGS10"
"LEF13",0,0.846650610747147,0.64,0.239,0,"7","LEF1"
"NUCB24",0,0.839662167361157,0.649,0.261,0,"7","NUCB2"
"CARS1",0,0.755662458774922,0.341,0.068,0,"7","CARS"
"CCR73",0,0.754525847365101,0.559,0.202,0,"7","CCR7"
"TRABD2A1",0,0.687267825191878,0.484,0.172,0,"7","TRABD2A"
"LDHB5",0,0.683378183960615,0.92,0.61,0,"7","LDHB"
"CD8A2",0,0.681140317966339,0.61,0.19,0,"7","CD8A"
"RPS131",0,0.680000649286413,1,0.982,0,"7","RPS13"
"RPS122",0,0.674581564445713,1,0.998,0,"7","RPS12"
"AIF12",0,0.673044769334352,0.623,0.196,0,"7","AIF1"
"TCF76",0,0.664159561308632,0.78,0.426,0,"7","TCF7"
"NOSIP4",0,0.663290026370326,0.721,0.405,0,"7","NOSIP"
"RPS3A1",0,0.656368657152247,1,0.994,0,"7","RPS3A"
"EEF1B21",0,0.649548211017215,0.998,0.939,0,"7","EEF1B2"
"RPS61",0,0.637713366255986,1,0.991,0,"7","RPS6"
"RCAN35",0,0.636072185780093,0.672,0.341,0,"7","RCAN3"
"SNHG81",0,0.630889162255761,0.818,0.547,0,"7","SNHG8"
"RPS83",0,0.627817652752949,1,0.99,0,"7","RPS8"
"PIK3IP13",0,0.62588302302092,0.706,0.393,0,"7","PIK3IP1"
"PDE3B",0,0.622513101241434,0.47,0.183,0,"7","PDE3B"
"ACTN11",0,0.621670610358196,0.333,0.074,0,"7","ACTN1"
"LRRN31",0,0.614795956188532,0.248,0.04,0,"7","LRRN3"
"RPL321",0,0.61265531010253,1,0.997,0,"7","RPL32"
"RPS52",0,0.604764785126618,1,0.96,0,"7","RPS5"
"RPL36A3",0,0.604563327326741,0.977,0.822,0,"7","RPL36A"
"LEPROTL14",0,0.59006477619683,0.809,0.493,0,"7","LEPROTL1"
"RPL221",0,0.589777345658631,1,0.961,0,"7","RPL22"
"RPL342",0,0.588373548983656,1,0.995,0,"7","RPL34"
"PASK3",0,0.587948060266663,0.332,0.1,0,"7","PASK"
"EIF3E1",0,0.577862879732472,0.944,0.715,0,"7","EIF3E"
"RPS281",0,0.577651475715623,1,0.99,0,"7","RPS28"
"RPL211",0,0.574517725361569,1,0.994,0,"7","RPL21"
"RPL232",0,0.566390060515857,0.998,0.943,0,"7","RPL23"
"CD275",0,0.560118628078649,0.566,0.271,0,"7","CD27"
"RPS101",0,0.557614335142695,0.999,0.946,0,"7","RPS10"
"NPM11",0,0.555379169965069,0.984,0.854,0,"7","NPM1"
"RPS211",0,0.543498425702923,1,0.972,0,"7","RPS21"
"RPL91",0,0.540994188100239,1,0.988,0,"7","RPL9"
"RPL51",0,0.537409915646206,1,0.978,0,"7","RPL5"
"RPS4X2",0,0.536238651879402,1,0.989,0,"7","RPS4X"
"RPL10A1",0,0.531307384344681,0.999,0.972,0,"7","RPL10A"
"RPL132",0,0.529513717086986,1,0.999,0,"7","RPL13"
"RPL122",0,0.526233157441297,1,0.985,0,"7","RPL12"
"ABLIM11",0,0.516361433719209,0.463,0.222,0,"7","ABLIM1"
"LDLRAP11",0,0.504717842713288,0.367,0.145,0,"7","LDLRAP1"
"C1orf2282",0,0.503824994899071,0.311,0.104,0,"7","C1orf228"
"RPS232",0,0.500784198119179,1,0.995,0,"7","RPS23"
"NDFIP11",0,0.499242170995284,0.608,0.352,0,"7","NDFIP1"
"CLEC11A",0,0.49446281725092,0.211,0.028,0,"7","CLEC11A"
"RPS141",0,0.491327617939838,1,0.997,0,"7","RPS14"
"RPL381",0,0.487987115053564,0.999,0.965,0,"7","RPL38"
"RPL371",0,0.487561341933448,1,0.992,0,"7","RPL37"
"RPLP22",0,0.486850998444085,1,0.99,0,"7","RPLP2"
"RPL35A1",0,0.486700941650146,1,0.984,0,"7","RPL35A"
"SATB12",0,0.486487836461125,0.532,0.275,0,"7","SATB1"
"RPL72",0,0.481837850419842,0.999,0.952,0,"7","RPL7"
"RPS252",0,0.480897270849758,1,0.985,0,"7","RPS25"
"RPS162",0,0.480768466885316,1,0.985,0,"7","RPS16"
"RPL312",0,0.480059968109073,0.993,0.919,0,"7","RPL31"
"SARAF4",0,0.472605157224669,0.94,0.736,0,"7","SARAF"
"RPS182",0,0.469868091399802,1,0.998,0,"7","RPS18"
"C12orf572",0,0.465339406059881,0.875,0.649,0,"7","C12orf57"
"EEF1A12",0,0.46391720323171,1,0.999,0,"7","EEF1A1"
"A1BG",0,0.462239126481579,0.323,0.119,0,"7","A1BG"
"RPL301",0,0.455398614734456,1,0.996,0,"7","RPL30"
"C6orf481",0,0.453734322105772,0.641,0.392,0,"7","C6orf48"
"RPL42",0,0.452286787289697,0.993,0.907,0,"7","RPL4"
"SELL6",0,0.451644618962661,0.743,0.439,0,"7","SELL"
"RPL392",0,0.449996690296484,1,0.992,0,"7","RPL39"
"RPS15A1",0,0.449857609687213,1,0.993,0,"7","RPS15A"
"CAMK44",0,0.44905728156553,0.455,0.231,0,"7","CAMK4"
"UQCRB1",0,0.443636719565228,0.962,0.824,0,"7","UQCRB"
"MAL3",0,0.441358955652164,0.454,0.218,0,"7","MAL"
"RPLP13",0,0.434970421830415,1,0.999,0,"7","RPLP1"
"RPL141",0,0.434706095603978,1,0.986,0,"7","RPL14"
"RPL37A2",0,0.434414548094067,1,0.984,0,"7","RPL37A"
"GYPC1",0,0.425639325407235,0.71,0.476,0,"7","GYPC"
"RPL362",0,0.423907958894941,1,0.978,0,"7","RPL36"
"RPL191",0,0.417434069468923,1,0.995,0,"7","RPL19"
"RPS91",0,0.416830256270865,1,0.984,0,"7","RPS9"
"THEMIS2",0,0.412356045561393,0.335,0.137,0,"7","THEMIS"
"RPL282",0,0.411645120039049,1,0.997,0,"7","RPL28"
"ST131",0,0.411552433024342,0.722,0.5,0,"7","ST13"
"RPL181",0,0.409882186394481,1,0.988,0,"7","RPL18"
"MAML21",0,0.408310220787593,0.436,0.224,0,"7","MAML2"
"RPL112",0,0.406026426939231,1,0.995,0,"7","RPL11"
"RPS201",0,0.403658196096001,0.998,0.958,0,"7","RPS20"
"RPSA2",0,0.403655768900613,0.999,0.964,0,"7","RPSA"
"MGAT4A2",0,0.402650327217799,0.616,0.385,0,"7","MGAT4A"
"NACA1",0,0.401859815844018,0.999,0.973,0,"7","NACA"
"RPS27A1",0,0.399942546467307,1,0.996,0,"7","RPS27A"
"RUNX2",0,0.396329079017547,0.2,0.044,0,"7","RUNX2"
"UXT1",0,0.396284882115979,0.798,0.582,0,"7","UXT"
"RPS210",0,0.392678616711552,1,0.995,0,"7","RPS2"
"TPT12",0,0.391785160504962,1,0.999,0,"7","TPT1"
"HSPB1",0,0.386643125675865,0.422,0.225,0,"7","HSPB1"
"RPL241",0,0.3821029512845,1,0.974,0,"7","RPL24"
"PRMT22",0,0.38026723409868,0.716,0.476,0,"7","PRMT2"
"RPL33",0,0.380173943410791,1,0.992,0,"7","RPL3"
"RPS31",0,0.372887641260359,1,0.994,0,"7","RPS3"
"RPS173",0,0.369747770171113,0.978,0.885,0,"7","RPS17"
"RPL292",0,0.365088783656457,1,0.985,0,"7","RPL29"
"NAA16",0,0.364513062430991,0.289,0.124,0,"7","NAA16"
"SERINC53",0,0.364372008621501,0.32,0.147,0,"7","SERINC5"
"RPS292",0,0.362758843958158,1,0.994,0,"7","RPS29"
"RPS241",0,0.361609076379954,1,0.994,0,"7","RPS24"
"GNB2L12",0,0.359975179297475,0.998,0.948,0,"7","GNB2L1"
"RPLP01",0,0.356916438863449,0.996,0.933,0,"7","RPLP0"
"RPL62",0,0.355262217933475,1,0.982,0,"7","RPL6"
"TXK3",0,0.354784615681307,0.421,0.207,0,"7","TXK"
"COX7C2",0,0.353814366680127,0.975,0.86,0,"7","COX7C"
"RPL102",0,0.346711482629628,1,0.999,0,"7","RPL10"
"BTF31",0,0.343258559786413,0.975,0.874,0,"7","BTF3"
"RPL272",0,0.341610165549027,0.999,0.966,0,"7","RPL27"
"RPS151",0,0.333995959551397,1,0.99,0,"7","RPS15"
"RPL18A2",0,0.328936060837569,1,0.992,0,"7","RPL18A"
"APBA2",0,0.32719162889009,0.212,0.071,0,"7","APBA2"
"RPS192",0,0.325317188183575,1,0.995,0,"7","RPS19"
