"Natural killer (NK) cell"	"CD4+ T cell"	"Monocyte:CD16+"	"Monocyte:CD16-"	"Naive CD4+ T cell"	"Natural killer T (NKT) cell"	"Neutrophil"	"Megakaryocyte"	"B cell"	"Dendritic cell"	"Regulatory T (Treg) cell"	"Naive CD8+ T cell"	"Plasmacytoid dendritic cell"	"Plasma cell"	"Exhausted CD8+ T cell"	"MKI67+ progenitor cell"	"Endothelial cell"	"Macrophages"	"Mast cell"	"keratinocyte"	"Basal cell"	"Myofibroblast"	"Fibroblast"
"SPARC"	0.00539012105681718	0.00169391662984239	0.00619342544068604	0.0191663022882962	0.00248483519695973	0.00563999617627378	0.0133978634244231	0.467655541821178	0.00577690935349588	0.0125418060200669	0.00527549824150059	0.00267942583732057	0.0278776978417266	0.0115384615384615	0	0.0300187617260788	7.22621902478018	0.103825136612022	0.0210526315789474	0.0118475824527698	0.291097503532737	4.85041841004184	13.794
"GCNT1"	0.0360519572324821	0.0189276771247606	0.121248213434969	0.0572074041684886	0.00211941825623036	0.0215084599942644	0.0292156052647111	0.177585496497734	0.0796024127092006	0.155100334448161	0.0164126611957796	0.00287081339712919	0.107913669064748	0.0230769230769231	0.00803212851405622	0.138836772983114	7.86810551558753	0.972677595628415	0.115789473684211	0.0195325008005123	1.39142722562412	2.55439330543933	8.16533333333333
"SOD3"	0	0	0	0	0	0	0	0.00412031314379893	0	0.000418060200668896	0	0	0	0	0	0.00938086303939963	0.199040767386091	0.0163934426229508	0.0210526315789474	0.00608389369196286	0.147903909561941	5.21861924686193	9.43933333333333
"CTSK"	0.0129893081205266	0.0103107968773015	0.0231062410671748	0.0389884856434922	0.00606592121610758	0.0132874486186789	0.020362391548132	0.0148331273176761	0.0146121824823719	0.0296822742474916	0.0082063305978898	0.00650717703349282	0.0143884892086331	0.0230769230769231	0.0120481927710843	0.0300187617260788	0.0711430855315747	0.136612021857924	0	0.010566762728146	0.095148374941121	0.251046025104602	8.93866666666667
"PLAC9"	0	0	0	0	0	0	0	0.0119489081170169	0	0.00543478260869565	0	0	0	0	0	0.0131332082551595	1.09352517985612	0.128415300546448	0.0421052631578947	0.0198527057316683	0.209138012246821	2.28765690376569	7.98333333333333
"SLIT3"	0	0	0	7.28756740999854e-05	0	0	5.90214247771941e-05	0.00782859497321796	0	0.00167224080267559	0	0	0	0	0	0.0075046904315197	0.448441247002398	0.0737704918032787	0.0210526315789474	0.00064040986231188	0.0829015544041451	4.30648535564854	7.77533333333333
"IGFBP5"	0	0	0	0	0	0	0	0.0127729707457767	0	0.000418060200668896	0	0	0	0	0	0.0168855534709193	0.878497202238209	0.0846994535519126	0	0.00608389369196286	0.221384832783797	7.71025104602511	8.03866666666667
"IGFBP6"	0.00609702217902271	0.00515539843865076	0.116484040019057	0.0010202594373998	0.00138858437477161	0.00769524902017016	0.00118042849554388	0.0111248454882571	0.00348313652196075	0.00585284280936455	0.00117233294255569	0.0260287081339713	0.00899280575539568	0.00769230769230769	0.00401606425702811	0.0131332082551595	0.184652278177458	0.0327868852459016	0	0.0064040986231188	0.0447479981158738	0.626569037656904	7.52533333333333
"COL6A3"	0.000971989043032606	0.00243040212107821	0.000476417341591234	0.000437254044599913	0.00299641891398085	0.00109932128859574	0.000177064274331582	0.0111248454882571	0.000424772746580579	0.00209030100334448	0.00527549824150059	0.00440191387559809	0.000899280575539568	0.00384615384615385	0	0.00562851782363977	0.495603517186251	0.0327868852459016	0	0.00064040986231188	0.0386245878473858	1.39435146443515	6.85466666666667
"SERPING1"	0.00914553326853406	0.000294594196494329	0.0578847070033349	0.0793616090948841	0.000146166776291749	0.00750406270911003	0.00820397804402998	0.0148331273176761	0.00560700025486365	0.0313545150501672	0	0.000382775119617225	0.190647482014388	0.00384615384615385	0	0.0281425891181989	2.43485211830536	0.243169398907104	0	0.00544348382965098	0.0626471973622233	1.68828451882845	6.596
"LMNA"	0.136299372625254	0.290396229194285	0.21033825631253	0.626074916192975	0.00445808667689834	0.157728706624606	0.0711798382812961	1.45941491553358	0.0903916404723473	2.05434782608696	0.250879249706917	0.00708133971291866	0.123201438848921	0.2	0.168674698795181	1.76735459662289	11.2997601918465	9.83060109289617	4.7578947368421	1.129362792187	9.48798869524258	8.40481171548117	11.726
"C1S"	0.00110453300344614	0.000810134040359405	0.000714626012386851	0.00160326483019968	0.000511583717021121	0.0011949144441258	0.000590214247771941	0.00865265760197775	0.000849545493161159	0.00334448160535117	0.00234466588511137	0.000956937799043062	0.00179856115107914	0.00384615384615385	0	0.0150093808630394	0.265387689848121	0.0546448087431694	0	0.0272174191482549	0.116344795101272	0.699790794979079	6.27533333333333
"SLIT2"	0	0	0	0	0	0	0	0.00329625051503914	0	0.00125418060200669	0	0	0	0	0	0.0187617260787993	0.135091926458833	0.0355191256830601	0.0315789473684211	0.0486711495357028	0.234102684879887	0.414225941422594	6.21266666666667
"MFAP4"	0.000132543960413537	0	0.000952834683182468	0.000291502696399942	0	0	0.000118042849554388	0.00206015657189946	0	0	0	0	0	0	0	0.00375234521575985	0.096722621902478	0.0163934426229508	0	0.00032020493115594	0.0277908619877532	1.06694560669456	6.00333333333333
"FN1"	0.00150216488468675	0.00139932243334806	0.0014292520247737	0.00896370791429821	0.00277716874954323	0.00234203231048657	0.00224281414153338	0.00824062628759786	0.00314331832469629	0.00668896321070234	0.00117233294255569	0.00344497607655502	0.00269784172661871	0.00384615384615385	0	0.00562851782363977	1.77537969624301	0.0655737704918033	0.0210526315789474	0.0262568043547871	0.0414507772020725	1.26987447698745	6.46333333333333
"TIMP2"	0.224927100821773	0.0150243040212108	1.00762267746546	1.15653694796677	0.0178323467075934	0.175031067775547	0.54647937201204	0.183765966213432	0.146631552119616	0.907190635451505	0.0240328253223916	0.0214354066985646	0.262589928057554	0.546153846153846	0.0321285140562249	0.161350844277674	2.39968025579536	0.937158469945355	0.0842105263157895	0.0672430355427474	0.113047574187471	2.1265690376569	10.4306666666667
"ZBTB20"	0.160068922859415	0.191338930623067	0.151500714626012	0.108803381431278	0.170503544544325	0.161456839690278	0.0639792244584784	0.374948496085703	0.266587375753972	0.239130434782609	0.14947245017585	0.194641148325359	0.277877697841727	0.542307692307692	0.244979919678715	0.290806754221388	7.84012789768185	1.24590163934426	1.01052631578947	0.0352225424271534	1.58784738577485	3.6244769874477	8.244
"NFIA"	0.0474949191481841	0.0448519664162616	0.0736064792758456	0.0821308847106836	0.0301103559161003	0.0623267374056018	0.0581951248303134	0.0840543881334982	0.0252315011468864	0.0514214046822742	0.0181711606096131	0.0501435406698565	0.0836330935251798	0.0307692307692308	0.0321285140562249	0.390243902439024	5.93445243804956	0.581967213114754	0.315789473684211	0.0249759846301633	2.42910975035327	2.96338912133891	6.45
"FBLN2"	0.00212070336661659	0.000368242745617911	0.000238208670795617	0.000218627022299956	0.000438500328875247	0.00162508364401109	0.000413149973440359	0.00535640708693861	0.00959986407272109	0.0957357859531773	0.0041031652989449	0.0143540669856459	0.0134892086330935	0	0	0.00938086303939963	0.796962430055955	0.0245901639344262	0	0	0.0334432406971267	0.047071129707113	5.82333333333333
"CRCT1"	0.000574357161791994	0	0	0.00138463780789972	0	0	0.000944342796435106	2.32097239390194	0	4.01797658862876	0	0	0	0	0	0.200750469043152	0.486011191047162	1.92896174863388	0.0315789473684211	347.924431636247	16.25529910504	2.19874476987448	0.0646666666666667
"CNFN"	0.0142263850843863	0.00360877890705553	0.0114340161981896	0.0327940533449934	0.00336183585471022	0.0071694866647548	0.0139290562474178	2.28388957560775	0.106617959391725	3.30309364548495	0	0.00478468899521531	0.00809352517985612	0.0115384615384615	0.00803212851405622	0.232645403377111	0.737809752198241	1.99180327868852	0.0210526315789474	335.170669228306	21.8921337729628	1.8755230125523	0.111333333333333
"LCE3D"	0.000265087920827074	0	0	0.00123888645969975	0	0	0.000177064274331582	2.19530284301607	0	2.48285953177258	0	0	0	0	0	0.101313320825516	0.214228617106315	0.882513661202186	0.0105263157894737	238.432276657061	10.6622703721149	1.46548117154812	0.04
"S100A7"	0.00030926924096492	0	0	0.00167614050429966	0	0	0.000472171398217553	1.09559126493614	0	1.89255852842809	0	0	0	0	0	0.287054409005629	0.191846522781775	2.02185792349727	0.0105263157894737	189.375920589177	33.2044276966557	0.72907949790795	0.104
"SPRR2E"	0.000132543960413537	0	0	0.000874508089199825	0	0	0.000413149973440359	0.878862793572311	0	1.44983277591973	0	0	0	0	0	0.0956848030018762	0.227817745803357	0.890710382513661	0	126.50144092219	6.98634008478568	0.744769874476987	0.0326666666666667
"SPRR1B"	0.000176725280551383	0	0	0.000145751348199971	0	0	0.000118042849554388	0.533168520807581	0	0.842391304347826	0	0	0	0	0	0.0675422138836773	0.202238209432454	0.581967213114754	0.0315789473684211	101.085174511687	16.3240697126707	0.399581589958159	0.0533333333333333
"SLPI"	0.000530175841654149	0	0.00952834683182468	0.00225914589709955	7.30833881458744e-05	0.000191186311060128	0.000767278522103524	0.412031314379893	0.000509727295896695	0.974916387959866	0	0	0.000899280575539568	0	0	0.099437148217636	0.195043964828137	0.923497267759563	0	77.8783221261607	8.33772962788507	0.472803347280335	3.69666666666667
"SPRR2G"	8.83626402756914e-05	0	0	0.000874508089199825	0	0	0.000354128548663165	0.30861145447054	0	0.888377926421405	0	0	0	0	0	0.0619136960600375	0.139888089528377	0.754098360655738	0	45.0714056996478	1.98210080075365	0.478033472803347	0.0193333333333333
"CSTA"	0.544137138817708	0.0151716011194579	1.82801333968556	3.19800320652966	0.0123510925966528	0.466781378453303	1.67679867792008	0.723114956736712	0.309829241355875	4.23202341137124	0.0105509964830012	0.0105263157894737	0.313848920863309	0.392307692307692	0.0160642570281124	0.562851782363977	0.320543565147882	1.16939890710383	0.0526315789473684	95.8722382324688	19.2557701365992	0.430962343096234	0.142666666666667
"MTRNR2L1"	0.00503667049571441	0.00162026808071881	0.00452596474511672	0.00524704853519895	0.00065775049331287	0.00329796386578721	0.00826299946880718	0.53934899052328	0.00348313652196075	1.37416387959866	0.00117233294255569	0.00133971291866029	0.00719424460431655	0.0115384615384615	0	1.74108818011257	0.493205435651479	4.69672131147541	0.0210526315789474	11.0137688120397	6.9119170984456	1.30334728033473	0.088
"CST6"	0.000176725280551383	0	0.000476417341591234	0.00138463780789972	0.000146166776291749	4.7796577765032e-05	0.000177064274331582	0.304491141326741	8.49545493161159e-05	0.466137123745819	0	0	0	0.00769230769230769	0	0.110694183864916	0.191047162270184	0.814207650273224	0	29.8815241754723	1.88977861516722	0.339958158995816	0.0226666666666667
"CCL20"	0.00384377485199258	0.00640742377375166	0.00571700809909481	0.0358548316571928	0.000146166776291749	0.00669152088710448	0.0126896063270967	0.239390193654718	0.00280350012743182	0.360785953177258	0.0082063305978898	0	0.000899280575539568	0	0.00401606425702811	0.050656660412758	0.0399680255795364	1.55737704918033	0	31.4133845661223	1.06971267074894	0.101464435146444	0.0113333333333333
"MTRNR2L8"	0.196076698771759	0.121593754603034	0.428299190090519	0.404824369625419	0.0640941314039319	0.159640569735207	0.247476834090775	0.533580552121961	0.205674963894317	1.41095317725753	0.0814771395076202	0.089377990430622	0.256294964028777	0.161538461538462	0.1285140562249	1.17636022514071	0.343725019984013	1.84153005464481	0.0315789473684211	15.9081011847582	4.0880829015544	0.753138075313807	0.066
"KRT23"	0.00141380224441106	7.36485491235823e-05	0.000952834683182468	0.00859932954379828	0.000146166776291749	0.00129050759965586	0.00607920675205099	0.0964153275648949	0.00127431823974174	0.293478260869565	0.000586166471277843	0	0	0	0	0.0281425891181989	0.0343725019984013	0.109289617486339	0	34.4261927633686	2.19453603391427	0.098326359832636	0.00933333333333333
"SPRR2A"	4.41813201378457e-05	0	0	7.28756740999854e-05	0	0	0	0.174289245982695	0	0.245819397993311	0	0	0	0	0	0.00375234521575985	0.0191846522781775	0.0846994535519126	0	24.2407941082293	1.20018841262365	0.0407949790794979	0.002
"TMEM40"	0.00101617036317045	0.000957431138606569	0.000476417341591234	0.00218627022299956	0.00124241759847987	0.000812541822005544	0.000885321371657912	0.570663370416152	0.00186900008495455	0.279682274247492	0.00175849941383353	0	0.000899280575539568	0	0	0.0544090056285178	0.0647482014388489	0.109289617486339	0.0105263157894737	24.3925712455972	3.86528497409326	0.156903765690377	0.038
"SPRR2B"	0	0	0	7.28756740999854e-05	0	0	0	0.106304079110012	0	0.23494983277592	0	0	0	0	0	0.00187617260787992	0.00799360511590727	0.087431693989071	0	21.4815882164585	0.95148374941121	0.0774058577405858	0.002
"RNASE7"	0.000132543960413537	0	0	0	0	0	0	0.0799340749896992	0	0.170150501672241	0	0	0	0	0	0.00938086303939963	0.017585931254996	0.114754098360656	0.0105263157894737	17.2030099263529	0.753650494583137	0.104602510460251	0.00333333333333333
"PRSS22"	0.00198815940620306	0.00147297098247165	0.000238208670795617	0	0.000146166776291749	0.0035847433323774	0.000472171398217553	0.0778739184177998	0.000509727295896695	0.175167224080268	0	0.000574162679425837	0	0	0	0.0187617260787993	0.0191846522781775	0.133879781420765	0	17.959013768812	2.03862458784739	0.0428870292887029	0.00333333333333333
"KRT17"	4.41813201378457e-05	0	0	0.000583005392799883	0	0	0.000295107123885971	0.161928306551298	0	0.458612040133779	0	0	0	0	0	0.296435272045028	0.180655475619504	1.12295081967213	0.0315789473684211	21.0742875440282	9.84926990108337	0.445606694560669	0.202666666666667
"LCE1C"	4.41813201378457e-05	0	0	0.000145751348199971	0	0	0	0.106304079110012	0	0.239548494983278	0	0	0	0	0	0.0975609756097561	0.136690647482014	0.680327868852459	0	14.1882804995197	0.532736693358455	0.29602510460251	0.01
"CDSN"	0	0	0	0	0	0	0.000118042849554388	0.0601565718994644	0	0.138377926421405	0	0	0	0	0	0.0112570356472795	0.0503597122302158	0.0819672131147541	0	19.8629522894653	1.61328308996703	0.0794979079497908	0.012
"ELOC"	8.83626402756914e-05	0	0	0.000364378370499927	0	0	0.000177064274331582	0.258755665430573	0	0.413879598662207	0.00234466588511137	0	0	0	0	0.210131332082552	2.91446842525979	1.34153005464481	0.273684210526316	18.6493756003842	3.77908619877532	1.94037656903766	1.16266666666667
"SPINK5"	0	0	0	0.000218627022299956	0	0	0.000118042849554388	0.0811701689328389	0	0.104096989966555	0	0	0	0	0	0.0450281425891182	0.179056754596323	0.122950819672131	0	17.0518731988473	6.89166274140367	0.146443514644351	0.0693333333333333
"GADD45A"	0.130599982327472	0.156945058182354	0.0893282515483564	0.0745518146042851	0.0611707958780969	0.147787018449479	0.0538865608215782	0.38483724763082	0.0793475490612522	0.905518394648829	0.192262602579132	0.106028708133971	0.24910071942446	0.292307692307692	0.0803212851405622	0.418386491557223	5.64108713029576	1.27049180327869	0.0842105263157895	17.2391930835735	4.21243523316062	1.918410041841	1.652
"LCE3E"	0	0	0	0	0	0	5.90214247771941e-05	0.0791100123609394	0	0.130016722408027	0	0	0	0	0	0.00562851782363977	0.0119904076738609	0.0683060109289618	0	12.5654819084214	0.555346208195949	0.0721757322175732	0.000666666666666667
"LCN2"	0.00061853848192984	0.000147297098247165	0	0.000583005392799883	0.000803917269604619	0.000382372622120256	0.000472171398217553	0.124433456942728	0.000594681845212811	0.14005016722408	0	0.000191387559808612	0.00179856115107914	0	0	0.00187617260787992	0.00159872102318145	0.0437158469945355	0	12.9721421709894	1.42392840320301	0.0303347280334728	0.00133333333333333
"GADD45B"	1.17084916497305	0.864486669612609	1.14602191519771	1.68080454744206	0.294672221004166	1.33921231239843	0.599362568612406	1.20683971981871	0.795004672500212	3.90677257525084	0.698124267291911	0.453397129186603	1.71492805755396	0.511538461538461	0.887550200803213	1.80863039399625	25.4724220623501	6.96174863387978	4.16842105263158	40.3176432917067	8.45219029674988	35.0648535564854	13.7846666666667
"MTRNR2L10"	0.000132543960413537	0.000147297098247165	0.000238208670795617	0.000583005392799883	0	0.000334576044355224	0.000236085699108776	0.127317676143387	0.000169909098632232	0.322324414715719	0.000586166471277843	0.000574162679425837	0	0	0	0.120075046904315	0.0463629096722622	0.344262295081967	0	4.16490553954531	0.747056052755535	0.150627615062762	0.01
"SERPINB7"	4.41813201378457e-05	0	0	7.28756740999854e-05	0	0	0.000177064274331582	0.0799340749896992	0	0.111204013377926	0	0	0	0	0	0.024390243902439	0.0863309352517986	0.0601092896174863	0.0421052631578947	11.1274415626001	1.40037682524729	0.0648535564853557	0.0386666666666667
"SDCBP2"	0.00379959353185473	0.00301959051406687	0.00476417341591234	0.00437254044599913	0.00190016809179274	0.00310677755472708	0.00106238564598949	0.0593325092707046	0.00203890918358678	0.137123745819398	0.00644783118405627	0.00133971291866029	0.00359712230215827	0	0.00401606425702811	0.026266416510319	0.254996003197442	0.117486338797814	0	12.7566442523215	1.69477154969383	0.0972803347280335	0.0526666666666667
"HOPX"	1.32451179641248	0.273825305641479	0.0257265364459266	0.0144293834717971	0.0111086749981729	0.79882420418698	0.060496960396624	0.434281005356407	0.258601648118257	0.336538461538462	0.0398593200468933	0.0147368421052632	0.276079136690647	0.123076923076923	0.21285140562249	1.60600375234522	0.469224620303757	0.251366120218579	0.0105263157894737	32.0336215177714	12.6636834667923	0.777196652719665	0.202
